conn_in	conn_out	dns_in_distinct	ssh_in
40423.0	15656.0	22.0	2115.0
46824.0	18897.0	22.0	2177.0
50443.0	19233.0	24.0	2126.0
50229.0	20122.0	24.0	2123.0
49793.0	20105.0	26.0	2211.0
49430.0	20715.0	25.0	2058.0
49078.0	20243.0	23.0	2056.0
44868.0	17529.0	23.0	2201.0
41975.0	16544.0	19.0	2226.0
42237.0	15920.0	20.0	2164.0
42958.0	15152.0	22.0	2656.0
43663.0	15144.0	23.0	2596.0
43572.0	15002.0	25.0	2858.0
39609.0	14761.0	26.0	3095.0
38633.0	15044.0	26.0	3474.0
39343.0	15048.0	24.0	3540.0
38958.0	15926.0	21.0	3051.0
38174.0	15112.0	22.0	3163.0
39155.0	15877.0	21.0	3042.0
40001.0	15699.0	22.0	3003.0
39774.0	15985.0	24.0	2572.0
39019.0	15722.0	26.0	2520.0
39780.0	15156.0	26.0	2760.0
40644.0	15909.0	26.0	3011.0
39861.0	15339.0	27.0	2849.0
44366.0	15555.0	26.0	2775.0
44293.0	14985.0	23.0	2991.0
44578.0	15159.0	22.0	2992.0
44592.0	15608.0	24.0	2736.0
43477.0	15145.0	27.0	2383.0
43579.0	15372.0	27.0	2367.0
41075.0	15164.0	27.0	1997.0
43259.0	15745.0	32.0	2022.0
42864.0	15813.0	32.0	2227.0
42888.0	15650.0	30.0	2506.0
43255.0	15641.0	28.0	2865.0
43443.0	15674.0	29.0	2991.0
56752.0	18671.0	28.0	3096.0
63058.0	19186.0	28.0	3067.0
64023.0	18844.0	28.0	3283.0
64115.0	18804.0	33.0	3403.0
64364.0	18863.0	35.0	3133.0
63671.0	18606.0	34.0	3194.0
53031.0	15695.0	37.0	3106.0
46163.0	14847.0	35.0	3219.0
46011.0	15457.0	37.0	3172.0
46979.0	15787.0	35.0	2800.0
46582.0	15804.0	34.0	2676.0
47861.0	16134.0	36.0	2812.0
44096.0	16130.0	34.0	3551.0
42706.0	16092.0	34.0	3467.0
42594.0	15519.0	30.0	3580.0
41739.0	15045.0	30.0	3904.0
42970.0	15463.0	29.0	4506.0
42861.0	14971.0	30.0	4618.0
41565.0	15084.0	29.0	4425.0
41965.0	14956.0	31.0	4601.0
42226.0	15119.0	37.0	4391.0
41950.0	15098.0	38.0	4511.0
40295.0	14604.0	41.0	4073.0
39556.0	15138.0	40.0	3989.0
42114.0	14640.0	41.0	4214.0
42352.0	15285.0	42.0	4093.0
41879.0	14768.0	41.0	4207.0
42164.0	15362.0	35.0	4190.0
42877.0	15473.0	30.0	4293.0
43226.0	15391.0	32.0	4505.0
42695.0	15794.0	31.0	3991.0
43304.0	15197.0	30.0	3924.0
44596.0	16047.0	30.0	3715.0
45474.0	15372.0	31.0	3733.0
47301.0	15915.0	34.0	3705.0
48328.0	15533.0	33.0	3619.0
56274.0	18457.0	32.0	3726.0
59337.0	18805.0	32.0	4059.0
58334.0	18532.0	33.0	4118.0
57824.0	19152.0	35.0	4021.0
55904.0	18606.0	32.0	3960.0
54433.0	19008.0	34.0	3778.0
46657.0	15956.0	33.0	3926.0
43054.0	15988.0	33.0	3806.0
42497.0	15761.0	34.0	3824.0
43247.0	15509.0	32.0	4131.0
44762.0	15821.0	31.0	4479.0
45612.0	15856.0	29.0	4463.0
43335.0	15921.0	28.0	4367.0
42704.0	15892.0	32.0	4533.0
42534.0	15897.0	31.0	4512.0
40652.0	15814.0	33.0	4303.0
39097.0	15810.0	39.0	4073.0
38163.0	15663.0	40.0	4100.0
37904.0	16222.0	43.0	3999.0
37265.0	16071.0	40.0	3695.0
37586.0	16290.0	36.0	4042.0
37758.0	16024.0	35.0	3841.0
38631.0	16109.0	29.0	4264.0
38717.0	16066.0	26.0	4398.0
40732.0	15567.0	23.0	4503.0
40845.0	15754.0	21.0	4458.0
41459.0	15500.0	24.0	4502.0
41398.0	16075.0	24.0	4560.0
40107.0	15295.0	29.0	4220.0
40611.0	15628.0	34.0	4050.0
41603.0	15633.0	46.0	4075.0
42275.0	15514.0	54.0	4105.0
42208.0	16118.0	61.0	4097.0
43118.0	15546.0	69.0	4627.0
44246.0	16520.0	67.0	4501.0
43892.0	15917.0	65.0	4439.0
50054.0	19213.0	56.0	4618.0
54106.0	19866.0	52.0	4738.0
53449.0	19376.0	45.0	4348.0
53285.0	19821.0	43.0	3944.0
53277.0	19387.0	43.0	4031.0
54805.0	20309.0	43.0	4849.0
47812.0	16461.0	44.0	4708.0
44072.0	17672.0	44.0	4880.0
45091.0	17685.0	50.0	4940.0
44826.0	17663.0	44.0	4707.0
45155.0	17441.0	40.0	4569.0
43977.0	16801.0	39.0	3895.0
42343.0	18341.0	42.0	3719.0
42128.0	16326.0	42.0	3504.0
41571.0	16500.0	40.0	3721.0
41460.0	15983.0	45.0	4168.0
41329.0	16521.0	50.0	4396.0
41188.0	16408.0	49.0	4302.0
41256.0	15621.0	45.0	4349.0
41061.0	15978.0	70.0	4417.0
41246.0	15948.0	71.0	4603.0
41079.0	16536.0	67.0	4142.0
41308.0	16273.0	63.0	4330.0
41139.0	16574.0	60.0	4495.0
43878.0	16646.0	57.0	4650.0
43816.0	16438.0	31.0	4299.0
43740.0	16463.0	28.0	3733.0
43743.0	16101.0	32.0	3801.0
42517.0	16535.0	38.0	3188.0
41793.0	15940.0	36.0	2714.0
40870.0	15897.0	38.0	2492.0
40996.0	15541.0	41.0	2995.0
41002.0	15739.0	45.0	2867.0
40444.0	15808.0	45.0	2600.0
41565.0	15295.0	41.0	3012.0
42080.0	15797.0	42.0	3010.0
49614.0	19709.0	44.0	2628.0
51192.0	20518.0	43.0	2017.0
50245.0	19680.0	45.0	2210.0
50748.0	19802.0	76.0	2644.0
49834.0	19643.0	75.0	2720.0
49768.0	19225.0	73.0	3293.0
43184.0	15216.0	72.0	3855.0
41617.0	14248.0	76.0	4385.0
43327.0	15188.0	74.0	4682.0
43334.0	14531.0	38.0	4869.0
47324.0	15084.0	38.0	7556.0
48974.0	14891.0	39.0	8561.0
47532.0	14881.0	39.0	9441.0
48233.0	15733.0	32.0	10362.0
47431.0	15550.0	29.0	10640.0
48671.0	16012.0	30.0	11513.0
45773.0	15889.0	28.0	9104.0
44959.0	16336.0	26.0	7945.0
43745.0	16542.0	23.0	7289.0
42627.0	16083.0	23.0	6091.0
42605.0	15995.0	26.0	5961.0
41842.0	15871.0	30.0	5177.0
41293.0	15881.0	30.0	4790.0
40990.0	15837.0	29.0	4913.0
41766.0	15589.0	29.0	4392.0
42718.0	15802.0	27.0	4994.0
41879.0	15325.0	26.0	4526.0
40564.0	15364.0	26.0	4058.0
40163.0	14984.0	23.0	3976.0
40151.0	15302.0	25.0	3954.0
40829.0	14967.0	23.0	4157.0
40391.0	14916.0	28.0	3812.0
41231.0	15200.0	29.0	4006.0
41850.0	15348.0	29.0	3994.0
41812.0	15403.0	34.0	3946.0
41915.0	15092.0	34.0	3858.0
50632.0	18985.0	34.0	3716.0
53345.0	19200.0	32.0	3992.0
53184.0	18977.0	32.0	4099.0
53631.0	19219.0	37.0	4133.0
53661.0	19136.0	31.0	4190.0
53791.0	20719.0	33.0	4042.0
45486.0	16738.0	37.0	4030.0
42703.0	16555.0	37.0	3515.0
41980.0	16638.0	35.0	3216.0
41456.0	16072.0	32.0	3243.0
41013.0	16333.0	35.0	3288.0
41021.0	14848.0	34.0	3346.0
38603.0	15765.0	31.0	3368.0
37271.0	15221.0	31.0	3375.0
37826.0	15446.0	30.0	3393.0
37461.0	15737.0	34.0	3395.0
37539.0	15615.0	37.0	3274.0
37061.0	15755.0	35.0	3490.0
36664.0	15064.0	35.0	3726.0
36790.0	15601.0	34.0	3934.0
36147.0	15112.0	35.0	4041.0
36558.0	15529.0	29.0	4090.0
36383.0	15239.0	28.0	4017.0
36276.0	15322.0	32.0	3722.0
37997.0	15335.0	28.0	3453.0
38836.0	15308.0	28.0	3515.0
39084.0	15488.0	28.0	3493.0
39622.0	14968.0	31.0	4116.0
39824.0	15202.0	31.0	4236.0
39392.0	14725.0	28.0	4732.0
39774.0	14686.0	32.0	4977.0
39709.0	14534.0	32.0	4915.0
41116.0	14750.0	31.0	5521.0
40639.0	14949.0	28.0	4901.0
40595.0	14691.0	27.0	5053.0
41798.0	14926.0	29.0	4585.0
51148.0	18184.0	26.0	4358.0
48589.0	19138.0	29.0	5070.0
48549.0	18414.0	29.0	5015.0
48675.0	18672.0	36.0	5137.0
48347.0	17986.0	39.0	5440.0
48316.0	18431.0	37.0	5376.0
42605.0	16376.0	37.0	5231.0
39548.0	15823.0	38.0	4902.0
39205.0	16137.0	38.0	4745.0
38968.0	15663.0	30.0	4516.0
39182.0	15967.0	26.0	4224.0
39238.0	16179.0	29.0	3957.0
36224.0	15640.0	31.0	4045.0
35863.0	16077.0	31.0	4062.0
35555.0	15974.0	31.0	4049.0
36030.0	15842.0	32.0	5172.0
36911.0	16381.0	32.0	5765.0
37212.0	16404.0	31.0	6114.0
37131.0	16825.0	33.0	6311.0
37668.0	17148.0	35.0	6465.0
37996.0	17012.0	37.0	6525.0
37471.0	17223.0	35.0	5310.0
36377.0	16610.0	32.0	4674.0
36008.0	16550.0	37.0	4519.0
37587.0	16146.0	36.0	4343.0
37396.0	16027.0	37.0	4170.0
37526.0	16049.0	37.0	4077.0
37172.0	15813.0	37.0	4178.0
37976.0	16339.0	45.0	4087.0
37188.0	15758.0	43.0	3747.0
37491.0	16208.0	51.0	3689.0
38519.0	16254.0	55.0	3610.0
39053.0	17096.0	60.0	3598.0
40113.0	17937.0	64.0	3537.0
39438.0	17256.0	58.0	3489.0
40499.0	17837.0	56.0	3645.0
47335.0	19701.0	52.0	3536.0
49080.0	19550.0	49.0	3507.0
48809.0	18807.0	44.0	3545.0
48971.0	18243.0	36.0	4112.0
50045.0	18493.0	36.0	4678.0
49979.0	18518.0	41.0	4607.0
44784.0	16455.0	43.0	4999.0
42745.0	16277.0	48.0	5152.0
42390.0	16259.0	46.0	4967.0
41782.0	16363.0	48.0	4130.0
40826.0	16267.0	49.0	3680.0
40825.0	15907.0	47.0	4055.0
38059.0	16236.0	53.0	3859.0
38196.0	16186.0	48.0	3852.0
38455.0	16365.0	53.0	4240.0
38733.0	16725.0	54.0	4525.0
39634.0	16617.0	54.0	4619.0
40322.0	17079.0	52.0	4574.0
40165.0	16651.0	46.0	4668.0
40087.0	17096.0	47.0	4657.0
41074.0	17271.0	43.0	4786.0
40535.0	16324.0	41.0	5027.0
39999.0	16686.0	38.0	5206.0
39660.0	16419.0	37.0	5219.0
40801.0	16134.0	35.0	5161.0
41205.0	16461.0	33.0	5066.0
40009.0	15849.0	32.0	4798.0
40412.0	16378.0	31.0	4599.0
39855.0	16356.0	29.0	4246.0
39474.0	16121.0	36.0	4121.0
40457.0	16482.0	37.0	4158.0
40736.0	15466.0	37.0	4287.0
42747.0	15995.0	41.0	4192.0
44025.0	15973.0	45.0	4250.0
45534.0	15661.0	48.0	4457.0
46794.0	15987.0	46.0	4285.0
54043.0	17752.0	46.0	4036.0
56777.0	18440.0	48.0	4083.0
55944.0	17973.0	49.0	3963.0
55150.0	17928.0	49.0	3775.0
54837.0	17696.0	46.0	3486.0
54169.0	17438.0	48.0	3287.0
48114.0	15573.0	47.0	3288.0
45268.0	14829.0	48.0	3080.0
45049.0	14924.0	53.0	3210.0
45304.0	14437.0	51.0	3303.0
44397.0	14845.0	51.0	3680.0
43307.0	14603.0	51.0	3929.0
39908.0	14302.0	55.0	3839.0
39593.0	14897.0	48.0	3728.0
38555.0	14274.0	41.0	3697.0
39524.0	16101.0	36.0	5026.0
39609.0	15975.0	39.0	4690.0
40568.0	16127.0	45.0	4555.0
40154.0	16636.0	46.0	4602.0
39057.0	16163.0	47.0	4742.0
39967.0	17081.0	46.0	4657.0
38194.0	15756.0	51.0	3026.0
38277.0	15587.0	51.0	3299.0
38516.0	16470.0	43.0	3378.0
39958.0	16104.0	40.0	3304.0
40300.0	16180.0	40.0	3422.0
39778.0	15765.0	43.0	3444.0
39287.0	15602.0	38.0	3588.0
39897.0	15748.0	34.0	3320.0
38877.0	14973.0	33.0	3149.0
39697.0	15156.0	35.0	3244.0
40056.0	15033.0	35.0	3104.0
40203.0	15586.0	32.0	3080.0
42120.0	15627.0	32.0	3223.0
41891.0	15801.0	34.0	3455.0
42168.0	15325.0	35.0	3585.0
48835.0	17794.0	35.0	3490.0
53900.0	17813.0	34.0	3634.0
53850.0	17083.0	32.0	3825.0
52371.0	17255.0	30.0	3803.0
51552.0	16603.0	35.0	3474.0
51764.0	17325.0	32.0	3521.0
45032.0	14397.0	33.0	3814.0
39992.0	14576.0	32.0	3602.0
39595.0	14814.0	34.0	3430.0
40159.0	14370.0	34.0	3566.0
40537.0	14909.0	27.0	3822.0
40552.0	14283.0	25.0	4142.0
38699.0	14839.0	29.0	3896.0
38117.0	14569.0	29.0	4115.0
38754.0	14678.0	27.0	4172.0
37925.0	14981.0	25.0	4059.0
37854.0	14855.0	28.0	3903.0
38299.0	15592.0	29.0	4133.0
38259.0	15548.0	28.0	4217.0
38078.0	15932.0	29.0	4342.0
37032.0	15592.0	32.0	4164.0
37108.0	15476.0	35.0	3948.0
36496.0	15407.0	36.0	3993.0
35227.0	15010.0	35.0	3307.0
36236.0	14781.0	33.0	3196.0
36933.0	14908.0	31.0	3040.0
37337.0	14956.0	28.0	3109.0
37372.0	15100.0	25.0	3114.0
37766.0	15217.0	22.0	3211.0
38003.0	14920.0	20.0	3296.0
38733.0	15313.0	26.0	3320.0
38660.0	14576.0	29.0	3320.0
39006.0	15198.0	32.0	3375.0
39460.0	15043.0	34.0	3627.0
39442.0	14831.0	35.0	3602.0
39354.0	15205.0	38.0	3530.0
43820.0	16179.0	35.0	3564.0
51776.0	20373.0	29.0	4862.0
51014.0	19309.0	35.0	4889.0
51888.0	20152.0	42.0	4987.0
52042.0	19857.0	41.0	5038.0
51726.0	19970.0	38.0	4908.0
47575.0	16036.0	35.0	4705.0
42850.0	14735.0	34.0	4656.0
42963.0	15360.0	31.0	4661.0
42158.0	14567.0	31.0	4417.0
41730.0	15010.0	33.0	4148.0
41145.0	14597.0	36.0	4035.0
37909.0	14626.0	37.0	4016.0
36218.0	14703.0	36.0	4021.0
37361.0	14628.0	36.0	4903.0
39739.0	15108.0	39.0	6916.0
41824.0	15164.0	38.0	8399.0
43200.0	15592.0	36.0	8680.0
43876.0	15614.0	31.0	9107.0
43989.0	15777.0	32.0	9308.0
42854.0	15564.0	30.0	8669.0
40988.0	15720.0	23.0	6587.0
38746.0	15449.0	24.0	5085.0
37778.0	15309.0	30.0	5001.0
38660.0	15382.0	32.0	4683.0
39637.0	15412.0	30.0	4574.0
39995.0	15455.0	34.0	4300.0
39709.0	15410.0	34.0	4457.0
40035.0	15051.0	36.0	4583.0
41833.0	15471.0	32.0	4739.0
41650.0	15111.0	30.0	4691.0
42115.0	15247.0	32.0	4651.0
41918.0	15744.0	34.0	4677.0
42182.0	15315.0	33.0	4687.0
42435.0	15981.0	37.0	4615.0
40364.0	15212.0	43.0	4492.0
45520.0	19760.0	54.0	4806.0
49284.0	20351.0	61.0	4768.0
48987.0	19808.0	65.0	5298.0
48761.0	20304.0	68.0	5478.0
48208.0	19710.0	63.0	5613.0
48060.0	20250.0	59.0	5721.0
44028.0	15636.0	49.0	5687.0
40872.0	15040.0	46.0	5965.0
40933.0	15192.0	44.0	5548.0
41337.0	14868.0	41.0	5424.0
41591.0	15231.0	35.0	5379.0
42265.0	14934.0	38.0	5283.0
39903.0	15413.0	39.0	5273.0
37800.0	15197.0	39.0	5093.0
37461.0	15084.0	39.0	5117.0
36828.0	15030.0	34.0	5423.0
36779.0	14858.0	41.0	5376.0
36155.0	14940.0	42.0	5314.0
36446.0	14701.0	44.0	5235.0
36570.0	14722.0	48.0	5309.0
36666.0	14622.0	47.0	5375.0
37164.0	15067.0	50.0	5203.0
37267.0	14817.0	52.0	5476.0
37043.0	15053.0	52.0	5366.0
38628.0	14889.0	53.0	5285.0
39403.0	15177.0	49.0	5484.0
39686.0	15263.0	50.0	5458.0
39105.0	14704.0	50.0	5248.0
39654.0	15267.0	45.0	4872.0
39851.0	14762.0	42.0	5092.0
40044.0	14988.0	37.0	5218.0
40076.0	14944.0	35.0	4814.0
40084.0	14703.0	33.0	4764.0
40675.0	15400.0	30.0	4693.0
40012.0	14842.0	35.0	5017.0
40397.0	15266.0	37.0	4728.0
46766.0	19354.0	43.0	4654.0
49743.0	19569.0	46.0	4935.0
49635.0	20188.0	46.0	4652.0
48805.0	19442.0	51.0	4578.0
48657.0	19734.0	51.0	4195.0
48614.0	19589.0	56.0	4259.0
44321.0	15429.0	55.0	4177.0
42241.0	15303.0	52.0	4057.0
42326.0	14766.0	57.0	4404.0
43809.0	15212.0	54.0	4837.0
43461.0	14992.0	52.0	4844.0
43139.0	14778.0	47.0	4903.0
38609.0	14620.0	43.0	4943.0
36717.0	14400.0	41.0	4801.0
36665.0	14505.0	36.0	4633.0
35839.0	14542.0	36.0	4450.0
36893.0	14866.0	43.0	4474.0
36736.0	14919.0	46.0	4430.0
37375.0	15269.0	49.0	4413.0
37304.0	14753.0	52.0	4420.0
37393.0	15181.0	55.0	4498.0
37117.0	14973.0	52.0	4306.0
36697.0	14992.0	39.0	4212.0
36806.0	15409.0	36.0	4043.0
37796.0	14876.0	30.0	3956.0
37842.0	15522.0	31.0	4130.0
37596.0	15163.0	25.0	3970.0
37516.0	15101.0	29.0	4010.0
37753.0	15314.0	35.0	4142.0
37382.0	14456.0	36.0	4189.0
37795.0	15168.0	41.0	3997.0
38651.0	15031.0	35.0	3789.0
38822.0	14999.0	37.0	4023.0
38620.0	15333.0	33.0	3858.0
38355.0	14644.0	33.0	4058.0
38646.0	15391.0	35.0	4092.0
45561.0	19212.0	29.0	4037.0
48517.0	20000.0	30.0	4680.0
49141.0	20722.0	31.0	4783.0
49395.0	20049.0	31.0	5152.0
49072.0	20573.0	33.0	4861.0
49404.0	20334.0	30.0	5091.0
44352.0	15978.0	27.0	5392.0
43363.0	15585.0	30.0	5271.0
42408.0	14595.0	30.0	4908.0
42634.0	15173.0	31.0	4711.0
42711.0	14756.0	32.0	4813.0
42959.0	14807.0	36.0	5052.0
40026.0	15222.0	40.0	5114.0
37404.0	14707.0	42.0	4627.0
38167.0	15673.0	37.0	4987.0
38249.0	15346.0	36.0	5230.0
38042.0	16245.0	33.0	5286.0
37242.0	16378.0	32.0	4839.0
37171.0	16774.0	29.0	4767.0
36883.0	16712.0	26.0	4935.0
36055.0	16272.0	31.0	4502.0
37321.0	16830.0	33.0	4120.0
37828.0	16176.0	36.0	4186.0
37933.0	16135.0	38.0	4152.0
39748.0	15590.0	42.0	4137.0
40148.0	15816.0	41.0	4027.0
40487.0	15326.0	39.0	4105.0
39190.0	15169.0	37.0	4159.0
39587.0	15271.0	35.0	4426.0
39842.0	15120.0	33.0	4593.0
38886.0	15274.0	29.0	4500.0
39134.0	14741.0	32.0	4560.0
39770.0	15507.0	33.0	4916.0
39309.0	14935.0	36.0	5033.0
39033.0	14854.0	36.0	4820.0
39528.0	14991.0	38.0	4833.0
47413.0	18872.0	41.0	4994.0
54874.0	20900.0	29.0	7944.0
53518.0	19112.0	33.0	7125.0
53668.0	20020.0	35.0	6928.0
53132.0	19534.0	32.0	6915.0
54288.0	19693.0	33.0	7412.0
47667.0	16579.0	32.0	7588.0
45559.0	15356.0	33.0	7402.0
38548.0	13025.0	30.0	5951.0
31491.0	9977.0	24.0	4864.0
24650.0	7519.0	22.0	3544.0
17460.0	5021.0	19.0	2162.0
6770.0	2002.0	16.0	1024.0
33.0	3.0		
6716.0	3105.0	12.0	1001.0
14572.0	5966.0	21.0	2966.0
22391.0	9337.0	25.0	4227.0
30026.0	12408.0	38.0	5762.0
37673.0	14815.0	38.0	7141.0
44622.0	17824.0	39.0	8325.0
44258.0	17194.0	39.0	8450.0
42834.0	16939.0	40.0	7433.0
41693.0	16283.0	40.0	7085.0
41048.0	15451.0	31.0	6584.0
40514.0	15924.0	31.0	6244.0
40587.0	15230.0	32.0	6276.0
41063.0	15717.0	40.0	6425.0
40590.0	15500.0	39.0	6420.0
41164.0	15324.0	40.0	6518.0
40701.0	15902.0	46.0	6446.0
42973.0	15079.0	46.0	6359.0
42790.0	15626.0	47.0	6056.0
42478.0	15481.0	38.0	5742.0
44205.0	15617.0	38.0	5822.0
43613.0	15851.0	38.0	5731.0
43262.0	15010.0	41.0	5815.0
53598.0	19701.0	53.0	8413.0
57072.0	19122.0	55.0	10227.0
58193.0	19171.0	63.0	11269.0
57606.0	19215.0	68.0	11822.0
59120.0	18753.0	65.0	12950.0
61291.0	19684.0	61.0	13966.0
51628.0	14912.0	53.0	11803.0
49368.0	15529.0	50.0	10126.0
48740.0	15323.0	40.0	9687.0
49006.0	15175.0	36.0	9804.0
53653.0	15898.0	39.0	9447.0
51969.0	15201.0	38.0	8255.0
49636.0	16200.0	37.0	7985.0
49258.0	15543.0	39.0	8210.0
48682.0	15884.0	44.0	7612.0
47124.0	16215.0	44.0	6664.0
40943.0	16237.0	42.0	5695.0
40905.0	16943.0	45.0	5499.0
39593.0	15994.0	48.0	5030.0
40856.0	17582.0	50.0	4431.0
40397.0	17132.0	55.0	4199.0
40820.0	16956.0	57.0	4247.0
42212.0	16538.0	57.0	4823.0
42554.0	15943.0	48.0	4970.0
42510.0	16703.0	47.0	5147.0
42368.0	15112.0	42.0	5351.0
45699.0	15803.0	40.0	5658.0
45912.0	15681.0	36.0	5769.0
45791.0	15676.0	34.0	5389.0
45593.0	16127.0	30.0	5528.0
48983.0	15582.0	30.0	5935.0
47317.0	16286.0	33.0	6062.0
44066.0	15423.0	31.0	5921.0
44515.0	15816.0	33.0	6052.0
43141.0	15618.0	35.0	5941.0
44274.0	15962.0	37.0	7058.0
51820.0	20637.0	34.0	6651.0
52719.0	19979.0	36.0	6515.0
53083.0	20643.0	40.0	6433.0
52827.0	19940.0	46.0	6289.0
54122.0	20539.0	53.0	6720.0
53093.0	19895.0	54.0	5636.0
45832.0	15402.0	55.0	5691.0
45656.0	16032.0	52.0	5675.0
46311.0	15388.0	54.0	5728.0
46495.0	16264.0	48.0	5685.0
46003.0	15830.0	44.0	5353.0
46218.0	16140.0	43.0	5247.0
44129.0	16227.0	44.0	5311.0
42936.0	15726.0	47.0	5337.0
42170.0	16313.0	48.0	5206.0
41505.0	15373.0	46.0	4961.0
41126.0	15796.0	45.0	4653.0
40306.0	15395.0	47.0	4458.0
38976.0	15279.0	46.0	4218.0
38961.0	15762.0	38.0	4160.0
39245.0	15267.0	66.0	4247.0
40053.0	16109.0	66.0	4438.0
40539.0	15563.0	64.0	5413.0
40319.0	15535.0	62.0	5541.0
40670.0	15956.0	58.0	5661.0
41130.0	15092.0	60.0	5842.0
42084.0	16762.0	34.0	5657.0
41041.0	16026.0	32.0	5584.0
40173.0	16300.0	37.0	4619.0
40405.0	16558.0	38.0	4543.0
43574.0	16002.0	38.0	4788.0
43470.0	16870.0	34.0	4682.0
41883.0	15084.0	32.0	4671.0
42773.0	15765.0	34.0	4712.0
42876.0	15435.0	29.0	4994.0
43331.0	16138.0	27.0	4919.0
50878.0	21205.0	28.0	4557.0
52800.0	20794.0	30.0	4798.0
53912.0	21727.0	34.0	4996.0
54184.0	21509.0	36.0	5014.0
54397.0	21636.0	35.0	4858.0
54410.0	21124.0	37.0	5158.0
47317.0	16021.0	36.0	5371.0
45477.0	16278.0	35.0	4993.0
45038.0	15697.0	31.0	5054.0
44780.0	15425.0	29.0	5627.0
44652.0	15393.0	30.0	6166.0
44352.0	14723.0	25.0	6267.0
41866.0	15513.0	24.0	6480.0
40902.0	14838.0	24.0	6649.0
42069.0	15352.0	29.0	7074.0
41089.0	15428.0	33.0	6578.0
41123.0	15532.0	32.0	6129.0
41851.0	16422.0	31.0	6125.0
40555.0	15556.0	30.0	6059.0
41036.0	16441.0	29.0	6046.0
39624.0	15829.0	28.0	5770.0
40416.0	15878.0	28.0	6097.0
40440.0	16137.0	32.0	6222.0
40250.0	15212.0	34.0	6119.0
42046.0	15908.0	37.0	5957.0
42913.0	15175.0	39.0	5843.0
43576.0	15296.0	35.0	5604.0
45534.0	15339.0	31.0	5234.0
46785.0	14761.0	31.0	5135.0
47820.0	15553.0	31.0	5201.0
48460.0	14608.0	31.0	5110.0
48275.0	15239.0	35.0	5474.0
48323.0	15352.0	35.0	5675.0
47362.0	15448.0	38.0	6220.0
48486.0	15785.0	47.0	7912.0
49567.0	15666.0	44.0	9286.0
58878.0	20524.0	44.0	10757.0
48474.0	19763.0	25.0	4977.0
49966.0	19839.0	30.0	5170.0
50405.0	19461.0	36.0	5015.0
50553.0	20127.0	38.0	5125.0
50800.0	19731.0	37.0	5227.0
45788.0	16294.0	38.0	5696.0
42798.0	15594.0	37.0	5626.0
44523.0	15499.0	39.0	5503.0
44010.0	15641.0	38.0	5419.0
43408.0	15411.0	40.0	5087.0
43413.0	15499.0	42.0	4965.0
39493.0	15340.0	41.0	4268.0
39295.0	15322.0	43.0	4714.0
35929.0	15155.0	40.0	4609.0
36170.0	15291.0	37.0	4712.0
36022.0	15012.0	31.0	4767.0
35356.0	15241.0	30.0	4640.0
34950.0	14949.0	30.0	4392.0
34467.0	15264.0	29.0	3972.0
34383.0	15429.0	29.0	3875.0
33912.0	15350.0	28.0	3802.0
34088.0	15599.0	30.0	3752.0
33386.0	14910.0	29.0	3808.0
35112.0	15414.0	28.0	3895.0
34901.0	14671.0	27.0	3806.0
34898.0	14852.0	24.0	3793.0
36732.0	14784.0	24.0	5127.0
37748.0	14600.0	27.0	6361.0
39021.0	15039.0	26.0	7289.0
40425.0	14805.0	27.0	7633.0
42410.0	15373.0	29.0	8488.0
43538.0	15163.0	28.0	9588.0
41945.0	15259.0	26.0	8394.0
42097.0	15437.0	27.0	7719.0
42266.0	15281.0	30.0	7518.0
48852.0	17526.0	30.0	7359.0
51052.0	18177.0	26.0	6798.0
50659.0	17951.0	29.0	6245.0
51158.0	17995.0	33.0	6444.0
50609.0	18020.0	35.0	5938.0
50259.0	18136.0	36.0	5306.0
44724.0	16215.0	33.0	5457.0
41838.0	15122.0	33.0	5673.0
42215.0	15698.0	34.0	5378.0
41716.0	15202.0	31.0	5056.0
41479.0	15359.0	30.0	5008.0
41118.0	15306.0	28.0	4981.0
37337.0	14720.0	31.0	4915.0
36298.0	15423.0	32.0	4546.0
35290.0	14770.0	26.0	4459.0
36136.0	15606.0	27.0	4507.0
36264.0	16060.0	29.0	4733.0
36355.0	16534.0	30.0	4890.0
36682.0	17258.0	29.0	4729.0
36861.0	16723.0	30.0	4760.0
39421.0	17201.0	29.0	4743.0
39419.0	16563.0	28.0	4795.0
39724.0	16096.0	25.0	4713.0
40411.0	15708.0	28.0	4656.0
42448.0	15286.0	29.0	4588.0
42443.0	15421.0	26.0	4560.0
40513.0	15333.0	29.0	4653.0
39677.0	15257.0	28.0	4545.0
39521.0	15319.0	32.0	4542.0
38913.0	15021.0	28.0	4445.0
38447.0	14979.0	25.0	4538.0
38860.0	14986.0	25.0	4505.0
38389.0	14826.0	27.0	4388.0
39464.0	15557.0	27.0	4456.0
38839.0	14728.0	25.0	4345.0
39518.0	15452.0	27.0	4693.0
47092.0	17639.0	28.0	4959.0
51845.0	18392.0	28.0	5605.0
52338.0	18423.0	25.0	5912.0
51694.0	17911.0	27.0	6139.0
52263.0	19151.0	39.0	6397.0
51547.0	18896.0	72.0	6251.0
45231.0	17085.0	73.0	6140.0
40379.0	16150.0	75.0	5761.0
44074.0	16503.0	76.0	5752.0
46792.0	16618.0	77.0	5741.0
48018.0	16009.0	67.0	5822.0
49074.0	15966.0	35.0	6154.0
46646.0	15630.0	37.0	6495.0
46245.0	15739.0	38.0	6559.0
42287.0	15371.0	39.0	6546.0
