window_start	window_end	avg_conn_duration	number_of_conn	sum_orig_kbytes	sum_resp_kbytes
24/07/18 07:40	24/07/18 07:50	0.7849066635556563	17572	5108	491759
24/07/18 07:50	24/07/18 08:00	0.837871844115747	13927	2703	414284
24/07/18 08:00	24/07/18 08:10	3.4766713683763464	16475	6197	386786
24/07/18 08:10	24/07/18 08:20	1.1853850820931335	12498	2798	359782
24/07/18 08:20	24/07/18 08:30	2.1951038017181532	14434	11871	575600
24/07/18 08:30	24/07/18 08:40	0.7647827438875298	14724	3135	572790
24/07/18 08:40	24/07/18 08:50	1.933067162502829	30861	8362	370176
24/07/18 08:50	24/07/18 09:00	0.917103700269669	17429	3586	389349
24/07/18 09:00	24/07/18 09:10	1.3920881756485575	13453	3064	448988
24/07/18 09:10	24/07/18 09:20	0.9745069483441956	14887	2727	530844
24/07/18 09:20	24/07/18 09:30	1.228357760821666	14069	6825	477892
24/07/18 09:30	24/07/18 09:40	2.388255391533204	13488	9583	461546
24/07/18 09:40	24/07/18 09:50	0.9493903713761087	17971	5232	399234
24/07/18 09:50	24/07/18 10:00	1.165527715614706	15479	3268	590624
24/07/18 10:00	24/07/18 10:10	1.11404838759422	14461	3923	442910
24/07/18 10:10	24/07/18 10:20	1.05081671395003	12767	4895	373580
24/07/18 10:20	24/07/18 10:30	1.0923297406317143	12569	2871	453586
24/07/18 10:30	24/07/18 10:40	1.5196884944295075	13015	3656	359472
24/07/18 10:40	24/07/18 10:50	0.8510740905858032	15466	4632	552969
24/07/18 10:50	24/07/18 11:00	1.0933504632783055	15386	3531	646091
24/07/18 11:00	24/07/18 11:10	1.067900622695486	12584	2792	354800
24/07/18 11:10	24/07/18 11:20	0.9890191233615477	13351	3536	397516
24/07/18 11:20	24/07/18 11:30	1.7718796264203498	13641	56238	1287626
24/07/18 11:30	24/07/18 11:40	2.8784369109298584	15325	51689	695492
24/07/18 11:40	24/07/18 11:50	1.483632097707767	15618	5084	2036245
24/07/18 11:50	24/07/18 12:00	1.0462599392671026	12662	2790	357612
24/07/18 12:00	24/07/18 12:10	1.0479931237623763	12726	2855	357212
24/07/18 12:10	24/07/18 12:20	1.2029005564338764	14548	3479	656472
24/07/18 12:20	24/07/18 12:30	1.5381259907438947	14693	7517	824084
24/07/18 12:30	24/07/18 12:40	1.031781241878076	13205	3596	1572162
24/07/18 12:40	24/07/18 12:50	1.1406905831626748	13672	4964	447827
24/07/18 12:50	24/07/18 13:00	0.9333326842036868	15396	3062	602103
24/07/18 13:00	24/07/18 13:10	3.127130260146034	15203	1562914	654168
24/07/18 13:10	24/07/18 13:20	1.1005791363567061	13120	4042	350519
24/07/18 13:20	24/07/18 13:30	1.6883673501024412	13179	3194	597289
24/07/18 13:30	24/07/18 13:40	0.860228479069457	15002	3539	419459
24/07/18 13:40	24/07/18 13:50	0.8702651496959658	18090	5164	601277
24/07/18 13:50	24/07/18 14:00	2.3097743623941382	14051	21019	350085
24/07/18 14:00	24/07/18 14:10	24.93008799966427	14893	3868	346041
24/07/18 14:10	24/07/18 14:20	1.2696368113441152	12923	4518	348319
24/07/18 14:20	24/07/18 14:30	1.2224505871526807	13964	4722	1118277
24/07/18 14:30	24/07/18 14:40	2.6531788553699	16518	7432	544035
24/07/18 14:40	24/07/18 14:50	1.2266034572609046	32675	11979	669652
24/07/18 14:50	24/07/18 15:00	1.1179767367722344	20336	4498	1417591
24/07/18 15:00	24/07/18 15:10	41.94285302388785	12768	616609939	997219661
24/07/18 15:10	24/07/18 15:20	1.098606315406335	13462	3549	335221
24/07/18 15:20	24/07/18 15:30	0.9735102520248123	13705	3098	469793
24/07/18 15:30	24/07/18 15:40	1.241383298389708	15463	4593	518658
24/07/18 15:40	24/07/18 15:50	1.3417563331660618	21920	9852	599162
24/07/18 15:50	24/07/18 16:00	1.562979311436432	13457	4029	355883
24/07/18 16:00	24/07/18 16:10	2.4915428810843663	13169	3246	1286771
24/07/18 16:10	24/07/18 16:20	2.4998428237707553	15355	5720	468205
24/07/18 16:20	24/07/18 16:30	3.5166233596126437	14663	29100	1219841
24/07/18 16:30	24/07/18 16:40	1.062112275767655	15339	17608	544971
24/07/18 16:40	24/07/18 16:50	0.9172164220495393	14413	6908	1414560
24/07/18 16:50	24/07/18 17:00	1.0796890023680408	13091	962656	420701
24/07/18 17:00	24/07/18 17:10	1.0675796619886115	15106	3766	521526
24/07/18 17:10	24/07/18 17:20	0.8576660044846024	14940	4133	531173
24/07/18 17:20	24/07/18 17:30	1.3631183161802563	13603	2978	1441454
24/07/18 17:30	24/07/18 17:40	1.4046977535818823	13331	3504	451656
24/07/18 17:40	24/07/18 17:50	1.4006541658187195	14938	5023	482759
24/07/18 17:50	24/07/18 18:00	3.034443237250411	15275	5710	546301
24/07/18 18:00	24/07/18 18:10	1.288949286422271	14730	4556	776304
24/07/18 18:10	24/07/18 18:20	1.0297715059784036	15556	3239	1802486
24/07/18 18:20	24/07/18 18:30	2.826495693631006	15230	3499	367053
24/07/18 18:30	24/07/18 18:40	1.1735378473350857	15629	4129	1470350
24/07/18 18:40	24/07/18 18:50	3.234716271618066	17867	4920	590389
24/07/18 18:50	24/07/18 19:00	132.69604038211486	12580	1080574	1390301
24/07/18 19:00	24/07/18 19:10	1.2732360374042075	14223	4613988	1301736
24/07/18 19:10	24/07/18 19:20	5.063624079385983	15179	18580	590933
24/07/18 19:20	24/07/18 19:30	1.2140949843189421	15050	3192	476821
24/07/18 19:30	24/07/18 19:40	2.085851122994019	16700	3638	461415
24/07/18 19:40	24/07/18 19:50	1.8575575623203464	17394	7225	437134
24/07/18 19:50	24/07/18 20:00	1.3951179982556567	14332	3254	368961
24/07/18 20:00	24/07/18 20:10	1.559655344509159	19059	3505	540271
24/07/18 20:10	24/07/18 20:20	2.2032230196078446	14688	7116	517654
24/07/18 20:20	24/07/18 20:30	0.9114579845965469	15516	3182	359187
24/07/18 20:30	24/07/18 20:40	2.371310884328902	13426	3225	1297610
24/07/18 20:40	24/07/18 20:50	1.216841973099661	32639	11055	432233
24/07/18 20:50	24/07/18 21:00	1.958341036062841	19161	3924	507834
24/07/18 21:00	24/07/18 21:10	1.4254544180284272	15054	7662	524614
24/07/18 21:10	24/07/18 21:20	1.7134147999742295	15518	6643	373558
24/07/18 21:20	24/07/18 21:30	1.9562360207728764	13094	3029	383495
24/07/18 21:30	24/07/18 21:40	1.1234486876614351	15099	3613	527122
24/07/18 21:40	24/07/18 21:50	1.0669461072345476	21812	5573	486402
24/07/18 21:50	24/07/18 22:00	1.0557158712240537	13970	7167	429380
24/07/18 22:00	24/07/18 22:10	1.419652374188261	14629	3297	407113
24/07/18 22:10	24/07/18 22:20	1.504573326314311	14247	3695	420953
24/07/18 22:20	24/07/18 22:30	4.324547387652582	15323	4912	508309
24/07/18 22:30	24/07/18 22:40	1.4446553186477928	16388	3892	579904
24/07/18 22:40	24/07/18 22:50	1.1862187878576451	14330	4687	373679
24/07/18 22:50	24/07/18 23:00	1.384043206593092	13863	4448	411291
24/07/18 23:00	24/07/18 23:10	1.489840499433064	14993	4707	525195
24/07/18 23:10	24/07/18 23:20	1.0554799934993881	14614	8895	487015
24/07/18 23:20	24/07/18 23:30	1.4134558570832352	21565	7414	421189
24/07/18 23:30	24/07/18 23:40	1.569104987971611	24941	12787	375835
24/07/18 23:40	24/07/18 23:50	1.641556345500736	13780	4504	364114
24/07/18 23:50	25/07/18 00:00	1.5396337457779339	16698	3133	528849
25/07/18 00:00	25/07/18 00:10	0.7787658927024748	15471	2888	523213
25/07/18 00:10	25/07/18 00:20	6.590803281013718	14284	17213	504949
25/07/18 00:20	25/07/18 00:30	1.8874801936912455	12871	2496	357297
25/07/18 00:30	25/07/18 00:40	1.3514409892842716	14838	35812	415940
25/07/18 00:40	25/07/18 00:50	1.9248885737621497	17692	5475	505737
25/07/18 00:50	25/07/18 01:00	7.775336879952562	14336	6951	513913
25/07/18 01:00	25/07/18 01:10	0.7954613621535679	14469	2887	399917
25/07/18 01:10	25/07/18 01:20	2.358521593434147	14347	2938	669814
25/07/18 01:20	25/07/18 01:30	1.4376701089642492	15216	3893	535559
25/07/18 01:30	25/07/18 01:40	1.3747859572235646	16107	3115	532460
25/07/18 01:40	25/07/18 01:50	0.9296573496466133	16837	17292	394704
25/07/18 01:50	25/07/18 02:00	0.981530486043045	14079	2833	360394
25/07/18 02:00	25/07/18 02:10	1.2123929294117672	16235	2913	594328
25/07/18 02:10	25/07/18 02:20	0.9594784043613672	14445	3589	623714
25/07/18 02:20	25/07/18 02:30	31.693932729112262	14877	21702	609181
25/07/18 02:30	25/07/18 02:40	1.5276619002083345	14400	5580	418076
25/07/18 02:40	25/07/18 02:50	1.065764140534256	32718	8411	538350
25/07/18 02:50	25/07/18 03:00	1.99122654270361	19167	4583	435053
25/07/18 03:00	25/07/18 03:10	0.989556838906962	15370	2727	536305
25/07/18 03:10	25/07/18 03:20	1.2202021703811732	14403	2883	371122
25/07/18 03:20	25/07/18 03:30	2.4472704849342217	13076	3681	387743
25/07/18 03:30	25/07/18 03:40	0.912523931117469	15374	3323	532530
25/07/18 03:40	25/07/18 03:50	1.368130646072755	21058	7360	493160
25/07/18 03:50	25/07/18 04:00	0.9274765397987759	14611	3309	420787
25/07/18 04:00	25/07/18 04:10	0.8880853349803086	13965	2961	393040
25/07/18 04:10	25/07/18 04:20	1.5070651969493674	14161	2983	385843
25/07/18 04:20	25/07/18 04:30	1.6022635784489236	17317	6893	548227
25/07/18 04:30	25/07/18 04:40	1.4937233894376447	17818	5290	542189
25/07/18 04:40	25/07/18 04:50	1.1941232154801706	16744	5728	378910
25/07/18 04:50	25/07/18 05:00	1.0924668548927332	14031	3508	375761
25/07/18 05:00	25/07/18 05:10	2.0643154575740503	15969	10414	660264
25/07/18 05:10	25/07/18 05:20	0.9127682914332809	18210	4444	526874
25/07/18 05:20	25/07/18 05:30	0.9790153692581844	15152	3270	433150
25/07/18 05:30	25/07/18 05:40	1.4851053438692856	14933	7304	382210
25/07/18 05:40	25/07/18 05:50	1.220847584390067	16797	5598	431808
25/07/18 05:50	25/07/18 06:00	1.6625479081182386	16543	3926	478539
25/07/18 06:00	25/07/18 06:10	0.9409863883659203	16572	2881	515278
25/07/18 06:10	25/07/18 06:20	1.231416352486118	14219	3266	376431
25/07/18 06:20	25/07/18 06:30	1.4552908961629936	14725	2596	385424
25/07/18 06:30	25/07/18 06:40	2.422796506719916	15774	5361	528947
25/07/18 06:40	25/07/18 06:50	1.4021503529307808	16975	4992	515925
25/07/18 06:50	25/07/18 07:00	0.7853158307012459	15387	2693	373022
25/07/18 07:00	25/07/18 07:10	3.9660461171209263	14310	3357	387669
25/07/18 07:10	25/07/18 07:20	1.3735880479528115	14410	3995	442686
25/07/18 07:20	25/07/18 07:30	1.3584998744248502	15648	3161	485536
25/07/18 07:30	25/07/18 07:40	1.4382292965692196	16556	3778	521188
25/07/18 07:40	25/07/18 07:50	0.9166680287566511	18048	5154	369839
25/07/18 07:50	25/07/18 08:00	1.0001683694753334	14028	3055	365398
25/07/18 08:00	25/07/18 08:10	1.3709134412298625	17628	4026	619072
25/07/18 08:10	25/07/18 08:20	1.5989298639911431	16271	6622	585104
25/07/18 08:20	25/07/18 08:30	1.721810899461872	15238	5790	402980
25/07/18 08:30	25/07/18 08:40	1.2883462300617403	15548	3400	373132
25/07/18 08:40	25/07/18 08:50	1.8998753170408609	29441	7823	476385
25/07/18 08:50	25/07/18 09:00	2.145958640642106	21928	4767	436249
25/07/18 09:00	25/07/18 09:10	1.5801726571397396	18369	4298	563965
25/07/18 09:10	25/07/18 09:20	1.3378993073544843	15256	3462	371787
25/07/18 09:20	25/07/18 09:30	1.104011413846893	16668	2715	363698
25/07/18 09:30	25/07/18 09:40	1.0629028326091905	17492	3573	634469
25/07/18 09:40	25/07/18 09:50	1.1800436739838571	21183	5541	520955
25/07/18 09:50	25/07/18 10:00	1.4805087004071822	15718	21276	369228
25/07/18 10:00	25/07/18 10:10	1.0017154864132272	15125	3358	364818
25/07/18 10:10	25/07/18 10:20	1.2755882136606849	15885	2794	438800
25/07/18 10:20	25/07/18 10:30	0.8500039608043399	15665	2680	499813
25/07/18 10:30	25/07/18 10:40	1.2734668813135914	16413	3949	485577
25/07/18 10:40	25/07/18 10:50	1.9973543275609578	15707	5330	440927
25/07/18 10:50	25/07/18 11:00	1.1143559246550934	13989	3359	401629
25/07/18 11:00	25/07/18 11:10	3.726048311400274	16140	9083	595348
25/07/18 11:10	25/07/18 11:20	1.2290149949488542	15838	3631	498847
25/07/18 11:20	25/07/18 11:30	1.155653164270902	13983	2549	356965
25/07/18 11:30	25/07/18 11:40	1.94126199215195	15163	3710	358087
25/07/18 11:40	25/07/18 11:50	1.2220642699080129	15220	5423	362958
25/07/18 11:50	25/07/18 12:00	2.6512305403952023	16549	10393	1033711
25/07/18 12:00	25/07/18 12:10	1.2315066695803107	16131	450681	710499
25/07/18 12:10	25/07/18 12:20	1.5196934782488511	14459	11512	1456751
25/07/18 12:20	25/07/18 12:30	2.5529647558712965	15414	4125	364385
25/07/18 12:30	25/07/18 12:40	1.844741167853581	15025	3857	462174
25/07/18 12:40	25/07/18 12:50	1.1107091227242905	16753	451785	577631
25/07/18 12:50	25/07/18 13:00	4.49606503629004	16065	17928	723178
25/07/18 13:00	25/07/18 13:10	1.2899797515494478	14844	4264	575687
25/07/18 13:10	25/07/18 13:20	1.5300139250302316	14886	6157	421983
25/07/18 13:20	25/07/18 13:30	1.189542345846923	14411	6064	537978
25/07/18 13:30	25/07/18 13:40	1.3147689361448056	15911	4320	532740
25/07/18 13:40	25/07/18 13:50	1.9753507744021677	19947	6296	412334
25/07/18 13:50	25/07/18 14:00	1.5308684997838276	13878	3850	357388
25/07/18 14:00	25/07/18 14:10	1.9512783078145242	16994	3892	369154
25/07/18 14:10	25/07/18 14:20	6.546049339156987	15397	23632	824585
25/07/18 14:20	25/07/18 14:30	7.064708159393696	14712	7911	553778
25/07/18 14:30	25/07/18 14:40	1.6338800773779707	19954	43830	422744
25/07/18 14:40	25/07/18 14:50	1.9012527388822495	34337	11144	376321
25/07/18 14:50	25/07/18 15:00	1.267083310045356	25793	5642	397893
25/07/18 15:00	25/07/18 15:10	1.0212508626172583	17484	3976	541105
25/07/18 15:10	25/07/18 15:20	1.2052821895147066	16938	357541	554506
25/07/18 15:20	25/07/18 15:30	2.6947293216138712	16383	86825	393335
25/07/18 15:30	25/07/18 15:40	2.1634958481442896	14415	4396	385834
25/07/18 15:40	25/07/18 15:50	2.8146846561562984	20678	27510	875173
25/07/18 15:50	25/07/18 16:00	1.7768370425569684	16895	4533	536883
25/07/18 16:00	25/07/18 16:10	1.0107399798580767	13951	3713	375626
25/07/18 16:10	25/07/18 16:20	1.381288244240246	15018	4031	365647
25/07/18 16:20	25/07/18 16:30	0.9123371407119429	14917	3643	432905
25/07/18 16:30	25/07/18 16:40	1.2400576294340122	16661	4663	549322
25/07/18 16:40	25/07/18 16:50	1.3926301373390597	17475	5967	516929
25/07/18 16:50	25/07/18 17:00	14.098531719757025	13499	1339509	460643
25/07/18 17:00	25/07/18 17:10	1.9941184138728323	15570	4611	442152
25/07/18 17:10	25/07/18 17:20	2.008404193400825	16396	5051	632616
25/07/18 17:20	25/07/18 17:30	1.20992474609696	14604	4756	605537
25/07/18 17:30	25/07/18 17:40	3.2470112623023444	15810	6493	500653
25/07/18 17:40	25/07/18 17:50	1.3954813617410111	14773	4367	507540
25/07/18 17:50	25/07/18 18:00	1.0329946810513138	14344	3958	527849
25/07/18 18:00	25/07/18 18:10	3.3157689918779543	17237	4395	488709
25/07/18 18:10	25/07/18 18:20	2.9033314572669546	14965	3379	466492
25/07/18 18:20	25/07/18 18:30	1.1671742924708384	14145	3195	368062
25/07/18 18:30	25/07/18 18:40	8.71062109028404	14399	4977	366845
25/07/18 18:40	25/07/18 18:50	5.4350979699015	15848	1605278	1704104
25/07/18 18:50	25/07/18 19:00	1.3984943013680833	15423	2904	2354385
25/07/18 19:00	25/07/18 19:10	1.5738303439566592	14214	2822	387490
25/07/18 19:10	25/07/18 19:20	1.0593299986821876	13659	7255	381968
