window_start	window_end	avg_conn_duration	number_of_conn	d_number_of_conn	sum_orig_kbytes	sum_resp_kbytes
15/07/18 19:20	15/07/18 20:20	0.9488078557667704	85958	-556	21134	2624990
15/07/18 19:30	15/07/18 20:30	0.9683660202061313	83539	-2419	24350	2613069
15/07/18 19:40	15/07/18 20:40	0.9547197019751021	83540	1	24294	2735967
15/07/18 19:50	15/07/18 20:50	0.9726755029381098	81515	-2025	24074	2900322
15/07/18 20:00	15/07/18 21:00	0.9522987592981333	80984	-531	23734	2756348
15/07/18 20:10	15/07/18 21:10	0.9251110379259682	76913	-4071	22124	2650415
15/07/18 20:20	15/07/18 21:20	0.8732392063929993	77929	1016	22153	2694939
15/07/18 20:30	15/07/18 21:30	0.8253213808041564	81601	3672	19443	2836053
15/07/18 20:40	15/07/18 21:40	0.8519715538762535	81780	179	20230	2597183
15/07/18 20:50	15/07/18 21:50	0.8480461106429908	80701	-1079	26043	2433984
15/07/18 21:00	15/07/18 22:00	0.8705346053866464	81832	1131	28828	2716035
15/07/18 21:10	15/07/18 22:10	0.8169648885758285	83761	1929	28970	2914652
15/07/18 21:20	15/07/18 22:20	0.9145580122762744	85205	1444	31446	2829917
15/07/18 21:30	15/07/18 22:30	0.915146721625713	84566	-639	30751	2665992
15/07/18 21:40	15/07/18 22:40	0.9040059020859392	84758	192	30657	2808003
15/07/18 21:50	15/07/18 22:50	0.8799195945523366	85064	306	24306	2955406
15/07/18 22:00	15/07/18 23:00	0.8566474641280342	83352	-1712	21487	2695254
15/07/18 22:10	15/07/18 23:10	0.87852478920081	81395	-1957	20982	2497845
15/07/18 22:20	15/07/18 23:20	0.812096794281905	79502	-1893	18094	2578233
15/07/18 22:30	15/07/18 23:30	0.794963200086255	78836	-666	17728	2716739
15/07/18 22:40	15/07/18 23:40	0.7957645477919252	77126	-1710	17101	2561104
15/07/18 22:50	15/07/18 23:50	0.8219790062290311	78985	1859	20565	2449593
15/07/18 23:00	16/07/18 00:00	0.8414963595826731	80129	1144	20664	2577007
15/07/18 23:10	16/07/18 00:10	0.80512837879266	82396	2267	21138	2597246
15/07/18 23:20	16/07/18 00:20	0.8120437558357121	83366	970	24004	2603495
15/07/18 23:30	16/07/18 00:30	0.9434035575423388	81427	-1939	24779	2461423
15/07/18 23:40	16/07/18 00:40	0.9424715172670592	83251	1824	26020	2617590
15/07/18 23:50	16/07/18 00:50	1.6220974990559902	100105	16854	32910	2753716
16/07/18 00:00	16/07/18 01:00	1.6292966963475972	101221	1116	33441	2667043
16/07/18 00:10	16/07/18 01:10	1.6571529130372975	98433	-2788	32753	2635403
16/07/18 00:20	16/07/18 01:20	1.6475966009878154	96982	-1451	29898	2628686
16/07/18 00:30	16/07/18 01:30	1.5479109588247169	99210	2228	29263	2775511
16/07/18 00:40	16/07/18 01:40	1.541868057997553	98849	-361	28053	2619453
16/07/18 00:50	16/07/18 01:50	0.8057419811521493	82715	-16134	18956	2454441
16/07/18 01:00	16/07/18 02:00	0.7661203604357117	81063	-1652	18816	2544322
16/07/18 01:10	16/07/18 02:10	1.6433867606782273	83394	2331	24842	2663766
16/07/18 01:20	16/07/18 02:20	1.708300162351615	83313	-81	25181	2557646
16/07/18 01:30	16/07/18 02:30	6.5737401154017565	80718	-2595	30144	2433306
16/07/18 01:40	16/07/18 02:40	6.593951485736083	79922	-796	30005	2692467
16/07/18 01:50	16/07/18 02:50	6.668334863785465	78648	-1274	29139	2772149
16/07/18 02:00	16/07/18 03:00	6.664162318492873	78614	-34	2221388	4520157
16/07/18 02:10	16/07/18 03:10	5.905462204739038	76893	-1721	2215504	4398031
16/07/18 02:20	16/07/18 03:20	5.781697441726624	78372	1479	2215893	4487229
16/07/18 02:30	16/07/18 03:30	0.8056748863420585	81103	2731	2211371	4516495
16/07/18 02:40	16/07/18 03:40	0.839620065393667	82011	908	2214362	4375856
16/07/18 02:50	16/07/18 03:50	0.9625389304205706	80153	-1858	2214225	4299793
16/07/18 03:00	16/07/18 04:00	0.9259051455778531	79181	-972	21341	2526826
16/07/18 03:10	16/07/18 04:10	0.878668335800425	80932	1751	22412	2642975
16/07/18 03:20	16/07/18 04:20	0.8629326065020185	80252	-680	27347	2597561
16/07/18 03:30	16/07/18 04:30	0.8452386697271334	77657	-2595	26767	2563753
16/07/18 03:40	16/07/18 04:40	0.8500737235637927	78018	361	29477	2580068
16/07/18 03:50	16/07/18 04:50	0.7472954324191472	79342	1324	29010	2620052
16/07/18 04:00	16/07/18 05:00	0.7876821980673318	80407	1065	30670	2646245
16/07/18 04:10	16/07/18 05:10	0.8537180472746287	78393	-2014	29856	2533586
16/07/18 04:20	16/07/18 05:20	0.9482520560938354	77923	-470	24870	2499317
16/07/18 04:30	16/07/18 05:30	0.950800076119965	79690	1767	25167	2569515
16/07/18 04:40	16/07/18 05:40	0.9404440768257235	79804	114	19698	2576048
16/07/18 04:50	16/07/18 05:50	0.9261653832143834	80986	1182	20271	2530028
16/07/18 05:00	16/07/18 06:00	0.939681322780882	80550	-436	19184	2511462
16/07/18 05:10	16/07/18 06:10	0.8662381797712091	82783	2233	19055	2623297
16/07/18 05:20	16/07/18 06:20	0.867854673607859	83271	488	84426	2735157
16/07/18 05:30	16/07/18 06:30	0.8420495169003583	81803	-1468	84674	2659576
16/07/18 05:40	16/07/18 06:40	0.8590558983088785	80420	-1383	84768	2566058
16/07/18 05:50	16/07/18 06:50	0.878402432648017	97911	17491	88398	2683532
16/07/18 06:00	16/07/18 07:00	0.8762328542315199	99905	1994	88989	2683476
16/07/18 06:10	16/07/18 07:10	0.9316049849111948	99544	-361	91236	2607496
16/07/18 06:20	16/07/18 07:20	0.9103918255726022	100506	962	25889	2449349
16/07/18 06:30	16/07/18 07:30	0.9100412176531992	104423	3917	26084	2589850
16/07/18 06:40	16/07/18 07:40	5.7672179347177694	106614	2191	69713	2729738
16/07/18 06:50	16/07/18 07:50	6.657633018874402	90281	-16333	66801	2608257
16/07/18 07:00	16/07/18 08:00	6.7477305723749295	88912	-1369	66289	2524167
16/07/18 07:10	16/07/18 08:10	6.652354606162837	90705	1793	67379	2708542
16/07/18 07:20	16/07/18 08:20	6.652602363832689	89838	-867	66823	2791931
16/07/18 07:30	16/07/18 08:30	6.944449858582833	86609	-3229	77933	2659032
16/07/18 07:40	16/07/18 08:40	0.9658373618991662	85090	-1519	34607	2542981
16/07/18 07:50	16/07/18 08:50	0.9469654999281921	83556	-1534	33805	2744818
16/07/18 08:00	16/07/18 09:00	0.9829010791688654	83404	-152	33653	2711374
16/07/18 08:10	16/07/18 09:10	0.9117494928014249	79738	-3666	30427	2576353
16/07/18 08:20	16/07/18 09:20	1.1272573150087821	79147	-591	31784	2611952
16/07/18 08:30	16/07/18 09:30	6.205698177017943	81246	2099	21254	3416399
16/07/18 08:40	16/07/18 09:40	11.520401119224877	81124	-122	10314670	4014046155
16/07/18 08:50	16/07/18 09:50	11.737394948825791	79884	-1240	10314676	4013872272
16/07/18 09:00	16/07/18 10:00	11.648014419907799	80913	1029	10315150	4014015664
16/07/18 09:10	16/07/18 10:10	11.404232682042823	83766	2853	10316650	4014100074
16/07/18 09:20	16/07/18 10:20	11.245669380765674	84422	656	10316893	4014003559
16/07/18 09:30	16/07/18 10:30	6.302516582039615	84575	153	10316876	4013211347
16/07/18 09:40	16/07/18 10:40	1.3326098065528222	86375	1800	26483	2691620
16/07/18 09:50	16/07/18 10:50	1.311693731469737	88288	1913	27122	2825443
16/07/18 10:00	16/07/18 11:00	1.270749440062591	88192	-96	27379	2683939
16/07/18 10:10	16/07/18 11:10	1.233750093293236	85794	-2398	25939	2526661
16/07/18 10:20	16/07/18 11:20	1.1291861677383666	86778	984	25443	2675176
16/07/18 10:30	16/07/18 11:30	1.145360811131219	87304	526	27036	2829741
16/07/18 10:40	16/07/18 11:40	1.0371708146225411	85334	-1970	24660	2656215
16/07/18 10:50	16/07/18 11:50	1.0431067470586217	87629	2295	24974	2503045
16/07/18 11:00	16/07/18 12:00	1.3675259281947387	88364	735	36365	2837334
16/07/18 11:10	16/07/18 12:10	1.2853099981782863	91672	3308	36863	2999462
16/07/18 11:20	16/07/18 12:20	1.2968834449336264	90400	-1272	36443	2842655
16/07/18 11:30	16/07/18 12:30	1.3530069590732794	88182	-2218	35067	2691000
16/07/18 11:40	16/07/18 12:40	1.3303700213596534	90170	1988	35091	2851887
16/07/18 11:50	16/07/18 12:50	1.5643110979773889	107188	17018	66622	3431996
16/07/18 12:00	16/07/18 13:00	1.3136590250765727	108069	881	55304	3095106
16/07/18 12:10	16/07/18 13:10	1.3293991235102942	106145	-1924	55052	2939969
16/07/18 12:20	16/07/18 13:20	1.3406110201131194	107144	999	54894	3147761
16/07/18 12:30	16/07/18 13:30	1.3830347706728434	108391	1247	54194	3258069
16/07/18 12:40	16/07/18 13:40	1.5566250417939183	107073	-1318	54208	3115060
16/07/18 12:50	16/07/18 13:50	1.3171200034038602	89898	-17175	22472	2540801
16/07/18 13:00	16/07/18 14:00	1.2954895748093511	88906	-992	21649	2702635
16/07/18 13:10	16/07/18 14:10	1.3017811404901443	90953	2047	21890	2849274
16/07/18 13:20	16/07/18 14:20	1.2899960536381185	90775	-178	21617	2635976
16/07/18 13:30	16/07/18 14:30	1.1554755947552533	90338	-437	21822	2532379
16/07/18 13:40	16/07/18 14:40	0.9104738039933685	92854	2516	22557	2671200
16/07/18 13:50	16/07/18 14:50	0.9024873009694948	91491	-1363	21779	2813010
16/07/18 14:00	16/07/18 15:00	0.8462572040069253	90693	-798	21845	2655840
16/07/18 14:10	16/07/18 15:10	0.8413811122242467	88938	-1755	22039	2517228
16/07/18 14:20	16/07/18 15:20	0.8861424779389804	90363	1425	22861	2669704
16/07/18 14:30	16/07/18 15:30	0.9556775380503697	91484	1121	22778	2809666
16/07/18 14:40	16/07/18 15:40	1.01040152627695	88081	-3403	22579	2661513
16/07/18 14:50	16/07/18 15:50	1.025393467397727	84626	-3455	23643	2639640
16/07/18 15:00	16/07/18 16:00	1.3399162506808184	85559	933	25055	3031305
16/07/18 15:10	16/07/18 16:10	1.3566849895333486	88567	3008	25113	3189054
16/07/18 15:20	16/07/18 16:20	1.2978968794069274	86937	-1630	24384	3088175
16/07/18 15:30	16/07/18 16:30	1.3842646999763826	84680	-2257	24036	2948283
16/07/18 15:40	16/07/18 16:40	1.7237509336282681	84991	311	37806	3204597
16/07/18 15:50	16/07/18 16:50	2.34402196147278	86666	1675	38107	3235343
16/07/18 16:00	16/07/18 17:00	2.1411776127187103	86188	-478	37733	3018194
16/07/18 16:10	16/07/18 17:10	2.142421121410392	80545	-5643	36512	2856659
16/07/18 16:20	16/07/18 17:20	2.155172058589335	77864	-2681	38171	2805746
16/07/18 16:30	16/07/18 17:30	2.366331369634994	78821	957	36982	3860265
16/07/18 16:40	16/07/18 17:40	2.0211670687772365	79852	1031	24938	8084699
16/07/18 16:50	16/07/18 17:50	1.6847515110060758	81455	1603	23936	8967182
16/07/18 17:00	16/07/18 18:00	1.6446461642009782	79829	-1626	22516	8797473
16/07/18 17:10	16/07/18 18:10	1.6669479891067276	82528	2699	23839	8909073
16/07/18 17:20	16/07/18 18:20	1.6507637617000233	84893	2365	21613	9081821
16/07/18 17:30	16/07/18 18:30	6.760965795548612	85052	159	42622	8103698
16/07/18 17:40	16/07/18 18:40	6.851788357160873	83279	-1773	40423	3654502
16/07/18 17:50	16/07/18 18:50	5.58622325700501	99072	15793	43621	2651617
16/07/18 18:00	16/07/18 19:00	5.399875699451001	102732	3660	44083	3902897
16/07/18 18:10	16/07/18 19:10	5.363364743503303	102629	-103	43234	3957348
16/07/18 18:20	16/07/18 19:20	5.406665287208211	101745	-884	43126	3799654
16/07/18 18:30	16/07/18 19:30	0.8255417134329253	100343	-1402	21856	3703429
16/07/18 18:40	16/07/18 19:40	0.7980733561382081	101528	1185	21371	3803646
16/07/18 18:50	16/07/18 19:50	0.7332234868338952	88143	-13385	18197	3945406
16/07/18 19:00	16/07/18 20:00	0.7114036707321347	85681	-2462	19562	2772528
16/07/18 19:10	16/07/18 20:10	0.7018822698323622	83752	-1929	19637	2630763
16/07/18 19:20	16/07/18 20:20	0.7026812688790245	82446	-1306	19471	2626502
16/07/18 19:30	16/07/18 20:30	0.6885569974811386	83768	1322	20008	2805654
16/07/18 19:40	16/07/18 20:40	0.6995850374939324	84467	699	19954	2868639
16/07/18 19:50	16/07/18 20:50	1.122269249707543	80354	-4113	29429	2831886
16/07/18 20:00	16/07/18 21:00	1.6401936115549542	79983	-371	32719	2773499
16/07/18 20:10	16/07/18 21:10	1.853244456664799	82058	2075	34430	2876341
16/07/18 20:20	16/07/18 21:20	1.966652908321082	85025	2967	36771	3002872
16/07/18 20:30	16/07/18 21:30	5.77525307513772	85137	112	49345	2879429
16/07/18 20:40	16/07/18 21:40	5.914365357897225	84745	-392	65444	2698506
16/07/18 20:50	16/07/18 21:50	5.612189625203227	84267	-478	56078	2593666
16/07/18 21:00	16/07/18 22:00	5.137856478626347	86368	2101	52178	2721065
16/07/18 21:10	16/07/18 22:10	5.028825264918641	86955	587	51259	3288914
16/07/18 21:20	16/07/18 22:20	5.013713504188362	86430	-525	50116	3162717
16/07/18 21:30	16/07/18 22:30	3.4567063220592833	86127	-303	59885	3280071
16/07/18 21:40	16/07/18 22:40	3.334691957002993	86820	693	43843	3429582
16/07/18 21:50	16/07/18 22:50	3.2867693174090835	87058	238	43156	3520302
16/07/18 22:00	16/07/18 23:00	3.2203322152610654	85171	-1887	42574	3440388
16/07/18 22:10	16/07/18 23:10	3.239854120676408	83264	-1907	41706	2753268
16/07/18 22:20	16/07/18 23:20	3.194424394098799	81746	-1518	40643	2774163
16/07/18 22:30	16/07/18 23:30	0.9133442134772537	81990	244	18240	2741255
16/07/18 22:40	16/07/18 23:40	0.9494181883164282	82218	228	18430	2760391
16/07/18 22:50	16/07/18 23:50	0.9925840125589273	84004	1786	19511	2677421
16/07/18 23:00	17/07/18 00:00	0.9944514358106489	83020	-984	20815	2605268
16/07/18 23:10	17/07/18 00:10	0.9217247085339539	84322	1302	21074	2781848
16/07/18 23:20	17/07/18 00:20	1.0438796321314852	85729	1407	21934	2875172
16/07/18 23:30	17/07/18 00:30	1.0584410050997948	86278	549	22303	2858990
16/07/18 23:40	17/07/18 00:40	1.192238991244321	84745	-1533	29542	2793046
16/07/18 23:50	17/07/18 00:50	1.339695171242898	99099	14354	38334	2776347
17/07/18 00:00	17/07/18 01:00	1.353196124348453	105518	6419	38743	2959300
17/07/18 00:10	17/07/18 01:10	1.3411495845307937	105849	331	38600	2888437
17/07/18 00:20	17/07/18 01:20	1.2338135368212813	105143	-706	38028	2827210
17/07/18 00:30	17/07/18 01:30	1.2110570658219246	102990	-2153	37617	2699028
17/07/18 00:40	17/07/18 01:40	1.0698576965138045	102031	-959	29896	2612791
17/07/18 00:50	17/07/18 01:50	0.8088457497423168	90227	-11804	23984	2761494
17/07/18 01:00	17/07/18 02:00	0.7503575487411535	86190	-4037	22088	2751703
17/07/18 01:10	17/07/18 02:10	0.8019184993975904	84660	-1530	22011	2660658
17/07/18 01:20	17/07/18 02:20	0.79814757318227	83497	-1163	21887	2616783
17/07/18 01:30	17/07/18 02:30	0.9368806024509051	84377	880	25939	2806357
17/07/18 01:40	17/07/18 02:40	0.9394079126441818	86783	2406	25980	2934325
17/07/18 01:50	17/07/18 02:50	1.1232823216154033	82580	-4203	1016654	2951808
17/07/18 02:00	17/07/18 03:00	1.1559642721447698	79906	-2674	1016574	2903412
17/07/18 02:10	17/07/18 03:10	1.1224597206372775	79463	-443	1017373	2897579
17/07/18 02:20	17/07/18 03:20	1.1491184671041534	83050	3587	1020400	3084430
17/07/18 02:30	17/07/18 03:30	1.0502660322147648	84185	1135	1016670	3059864
17/07/18 02:40	17/07/18 03:40	1.0816208008638526	82190	-1995	1021804	4915394
17/07/18 02:50	17/07/18 03:50	0.9759825442451519	82235	45	27050	4728960
17/07/18 03:00	17/07/18 04:00	0.9618980827847863	83554	1319	26976	5119889
17/07/18 03:10	17/07/18 04:10	0.9657728903119864	85260	1706	38573	5275407
17/07/18 03:20	17/07/18 04:20	0.9282163422557991	82862	-2398	35896	5080765
17/07/18 03:30	17/07/18 04:30	0.9074666349505938	81063	-1799	38580	4951800
17/07/18 03:40	17/07/18 04:40	0.8632166709754653	82699	1636	33713	3166107
17/07/18 03:50	17/07/18 04:50	0.811353753385429	82412	-287	37772	3335418
17/07/18 04:00	17/07/18 05:00	0.8201036385844221	82567	155	37932	2893149
17/07/18 04:10	17/07/18 05:10	0.8204490779547047	81201	-1366	25304	2717241
17/07/18 04:20	17/07/18 05:20	0.8233980733642339	80039	-1162	25388	2720170
17/07/18 04:30	17/07/18 05:30	0.836395994982494	81116	1077	23621	2854505
17/07/18 04:40	17/07/18 05:40	0.955181884913103	81130	14	27099	2979324
17/07/18 04:50	17/07/18 05:50	0.9761142439709567	84010	2880	23648	2812407
17/07/18 05:00	17/07/18 06:00	1.0085278963526132	83128	-882	23849	2755528
17/07/18 05:10	17/07/18 06:10	0.9447188601245186	84325	1197	23748	2999573
17/07/18 05:20	17/07/18 06:20	0.9564556022194164	86329	2004	23447	3155236
17/07/18 05:30	17/07/18 06:30	0.9394938391257817	85974	-355	22841	3001000
17/07/18 05:40	17/07/18 06:40	0.8505211919070358	84765	-1209	18858	2659066
17/07/18 05:50	17/07/18 06:50	0.8511295214582507	101080	16315	33799	2751975
17/07/18 06:00	17/07/18 07:00	0.9352877401611494	103010	1930	34448	2829154
17/07/18 06:10	17/07/18 07:10	0.9906964555962025	102784	-226	36780	2791129
17/07/18 06:20	17/07/18 07:20	0.9801024562736533	101472	-1312	36610	2651762
17/07/18 06:30	17/07/18 07:30	0.9655244705119391	100227	-1245	35680	2635731
17/07/18 06:40	17/07/18 07:40	0.9543932963924628	101676	1449	36000	2797074
17/07/18 06:50	17/07/18 07:50	0.9388628628166278	87445	-14231	21607	2894551
17/07/18 07:00	17/07/18 08:00	0.9302308084664138	88042	597	21434	2836370
17/07/18 07:10	17/07/18 08:10	0.9115691449051868	87540	-502	19438	2643185
17/07/18 07:20	17/07/18 08:20	0.9353564528178321	88561	1021	20033	2589879
17/07/18 07:30	17/07/18 08:30	0.991747996812262	91601	3040	20746	2789779
17/07/18 07:40	17/07/18 08:40	2.916743276590461	92458	857	13962832	5381632057
17/07/18 07:50	17/07/18 08:50	3.136006849823028	87863	-4595	13964574	5381468341
17/07/18 08:00	17/07/18 09:00	3.599361048990956	85179	-2684	13995487	5381932644
17/07/18 08:10	17/07/18 09:10	10.808292848674787	85194	15	13998758	5381970384
17/07/18 08:20	17/07/18 09:20	10.679677739289131	86571	1377	13999540	5382361906
17/07/18 08:30	17/07/18 09:30	10.680766521520729	86196	-375	14000203	5382336324
17/07/18 08:40	17/07/18 09:40	8.804427062519931	84629	-1567	59578	3340786
17/07/18 08:50	17/07/18 09:50	8.805467758946518	84446	-183	58195	3343686
17/07/18 09:00	17/07/18 10:00	8.194339969643265	85780	1334	28005	3101437
17/07/18 09:10	17/07/18 10:10	1.0694706293370204	88223	2443	43237	3194388
17/07/18 09:20	17/07/18 10:20	2.3928418938377263	87630	-593	51820	5839668
17/07/18 09:30	17/07/18 10:30	2.451711261431101	86409	-1221	51207	5702362
17/07/18 09:40	17/07/18 10:40	2.460592794843466	86880	471	50772	5742129
17/07/18 09:50	17/07/18 10:50	2.4027594896025075	86944	64	49817	5825853
17/07/18 10:00	17/07/18 11:00	2.553409345393397	88004	1060	51006	5744332
17/07/18 10:10	17/07/18 11:10	2.5925360217284363	85326	-2678	32539	5607764
17/07/18 10:20	17/07/18 11:20	1.2327485676109473	83485	-1841	22957	2712260
17/07/18 10:30	17/07/18 11:30	7.602777539502524	83501	16	23752	2849941
17/07/18 10:40	17/07/18 11:40	7.693230132483707	84350	849	23409	2974560
17/07/18 10:50	17/07/18 11:50	7.425840824328808	87419	3069	24425	2888361
17/07/18 11:00	17/07/18 12:00	7.438680061333669	85418	-2001	22764	3958655
17/07/18 11:10	17/07/18 12:10	7.305730176858172	86657	1239	23448	4083456
17/07/18 11:20	17/07/18 12:20	7.243698988159004	88506	1849	24516	4043933
17/07/18 11:30	17/07/18 12:30	1.2247756355708017	89208	702	23913	4000766
17/07/18 11:40	17/07/18 12:40	1.0814934311510342	87278	-1930	23525	3813419
17/07/18 11:50	17/07/18 12:50	1.2618595805347168	97846	10568	27904	3946650
17/07/18 12:00	17/07/18 13:00	1.2813232991253731	107246	9400	29557	2871314
17/07/18 12:10	17/07/18 13:10	1.314606262712889	107273	27	29409	2904998
17/07/18 12:20	17/07/18 13:20	1.2453900523403894	107183	-90	29622	2859209
17/07/18 12:30	17/07/18 13:30	1.266771761974051	106522	-661	30184	7656091
17/07/18 12:40	17/07/18 13:40	1.29606382452727	107937	1415	31018	12725482
17/07/18 12:50	17/07/18 13:50	1.1817643663336908	100908	-7029	28270	15580873
17/07/18 13:00	17/07/18 14:00	1.1823623898541105	93358	-7550	27089	15856385
17/07/18 13:10	17/07/18 14:10	1.173262847968618	91514	-1844	26801	15697975
17/07/18 13:20	17/07/18 14:20	1.165046843879833	91705	191	26266	15841788
17/07/18 13:30	17/07/18 14:30	1.168254443642319	92809	1104	26097	11002509
17/07/18 13:40	17/07/18 14:40	1.1008528821123662	92181	-628	25493	6046527
17/07/18 13:50	17/07/18 14:50	1.1172905422205954	84698	-7483	23693	3032526
17/07/18 14:00	17/07/18 15:00	1.0271803806247968	83003	-1695	23100	2677596
17/07/18 14:10	17/07/18 15:10	1.5772243229677811	84575	1572	45424	3112099
17/07/18 14:20	17/07/18 15:20	1.6425026534719682	86752	2177	45579	3095439
17/07/18 14:30	17/07/18 15:30	1.7146125849363087	85570	-1182	45408	3001985
17/07/18 14:40	17/07/18 15:40	1.9524686294786058	85099	-471	57558	3086084
17/07/18 14:50	17/07/18 15:50	1.9777870813107925	87184	2085	58456	3289388
17/07/18 15:00	17/07/18 16:00	2.005723805428451	89602	2418	58897	3361583
17/07/18 15:10	17/07/18 16:10	2.0474200215379605	92070	2468	40073	2935362
17/07/18 15:20	17/07/18 16:20	2.0098712399540872	88867	-3203	40848	2799326
17/07/18 15:30	17/07/18 16:30	1.9871451745740234	92024	3157	40770	2933936
17/07/18 15:40	17/07/18 16:40	2.258323286526338	96581	4557	30038	2972081
17/07/18 15:50	17/07/18 16:50	2.5849329022848826	98736	2155	31367	4669601
17/07/18 16:00	17/07/18 17:00	2.7544530522359114	97902	-834	31007	4522957
17/07/18 16:10	17/07/18 17:10	2.2421839841155644	95880	-2022	28884	4625834
17/07/18 16:20	17/07/18 17:20	2.6386517943504444	99937	4057	46496	5142007
17/07/18 16:30	17/07/18 17:30	2.674808854119375	99554	-383	46275	5179081
17/07/18 16:40	17/07/18 17:40	2.231147829593286	97414	-2140	46652	5077328
17/07/18 16:50	17/07/18 17:50	1.9237666282578347	100949	3535	46708	3303812
17/07/18 17:00	17/07/18 18:00	5.556067527270621	103683	2734	46331	3622771
17/07/18 17:10	17/07/18 18:10	5.55322750742484	104918	1235	46149	3731501
17/07/18 17:20	17/07/18 18:20	5.111530423818207	106364	1446	27266	3434349
17/07/18 17:30	17/07/18 18:30	5.1774982036869135	102579	-3785	27132	3266653
17/07/18 17:40	17/07/18 18:40	5.492012027231974	105501	2922	27338	3508078
17/07/18 17:50	17/07/18 18:50	4.7199369233070065	124705	19204	29721	4097944
17/07/18 18:00	17/07/18 19:00	1.5466499925296422	124492	-213	29790	5378187
17/07/18 18:10	17/07/18 19:10	1.5557012798384744	122828	-1664	28635	5164532
17/07/18 18:20	17/07/18 19:20	1.5416621466486824	116387	-6441	27890	4936670
17/07/18 18:30	17/07/18 19:30	1.5578368059135284	118880	2493	79338	5097587
17/07/18 18:40	17/07/18 19:40	1.1830739950319025	116141	-2739	93542	4916886
17/07/18 18:50	17/07/18 19:50	1.1689979646587878	94677	-21464	164855	4233975
17/07/18 19:00	17/07/18 20:00	1.2133148121875654	92619	-2058	163997	2643886
17/07/18 19:10	17/07/18 20:10	1.1243860906846643	92761	142	163222	2783914
17/07/18 19:20	17/07/18 20:20	1.1343878022677925	95776	3015	163040	2887521
17/07/18 19:30	17/07/18 20:30	1.1433016153359872	96492	716	110870	2866363
17/07/18 19:40	17/07/18 20:40	1.0971439967420462	93924	-2568	93299	2715881
17/07/18 19:50	17/07/18 20:50	1.2308011975128257	92394	-1530	18180	2860515
17/07/18 20:00	17/07/18 21:00	1.1594695920469202	92241	-153	18527	4617721
17/07/18 20:10	17/07/18 21:10	1.2004027679743756	94287	2046	18944	4623421
17/07/18 20:20	17/07/18 21:20	1.2538413818563148	93454	-833	19073	4509878
17/07/18 20:30	17/07/18 21:30	1.218548491259028	91237	-2217	19644	4381454
17/07/18 20:40	17/07/18 21:40	1.3198298250753708	93869	2632	20143	4573924
17/07/18 20:50	17/07/18 21:50	1.2331677762230313	93763	-106	19339	4640788
17/07/18 21:00	17/07/18 22:00	1.2415677516927102	92160	-1603	19501	2882638
17/07/18 21:10	17/07/18 22:10	1.7054481120773926	92106	-54	22268	2730343
17/07/18 21:20	17/07/18 22:20	1.760376915931775	91283	-823	22692	2744705
17/07/18 21:30	17/07/18 22:30	1.8378882354546253	94188	2905	22224	2889262
17/07/18 21:40	17/07/18 22:40	1.9544821603886464	96129	1941	21671	2819395
17/07/18 21:50	17/07/18 22:50	1.960888651134479	92818	-3311	21038	2581664
17/07/18 22:00	17/07/18 23:00	2.036037344084081	94195	1377	20361	2559247
17/07/18 22:10	17/07/18 23:10	1.5600975038127531	92584	-1611	17051	2697532
17/07/18 22:20	17/07/18 23:20	1.472189743620769	93389	805	17035	2874681
17/07/18 22:30	17/07/18 23:30	1.3732822324709997	91805	-1584	17040	2734410
17/07/18 22:40	17/07/18 23:40	1.0872239653324718	86594	-5211	16927	2580931
17/07/18 22:50	17/07/18 23:50	1.0576591419027883	91161	4567	18168	2578851
17/07/18 23:00	18/07/18 00:00	1.0749441004010845	92499	1338	19897	2779132
17/07/18 23:10	18/07/18 00:10	1.0477279961607364	93768	1269	20842	2843851
17/07/18 23:20	18/07/18 00:20	1.1469372995233418	94617	849	20750	2665222
17/07/18 23:30	18/07/18 00:30	1.0990798632894485	94338	-279	22299	2647716
17/07/18 23:40	18/07/18 00:40	1.1541400192175844	99180	4842	22714	2805958
17/07/18 23:50	18/07/18 00:50	1.7669859227071436	116492	17312	60106	3477365
18/07/18 00:00	18/07/18 01:00	1.6675063343362988	116987	495	59256	3288632
18/07/18 00:10	18/07/18 01:10	1.8074071581052449	115012	-1975	58924	3093785
18/07/18 00:20	18/07/18 01:20	1.7695506097295577	116696	1684	59689	3188043
18/07/18 00:30	18/07/18 01:30	1.793171511846113	116705	9	58561	3304854
18/07/18 00:40	18/07/18 01:40	1.7980033563026596	113833	-2872	58609	3392803
18/07/18 00:50	18/07/18 01:50	1.15844096980326	95507	-18326	20952	2712066
18/07/18 01:00	18/07/18 02:00	1.147288035988339	93308	-2199	20741	2736557
18/07/18 01:10	18/07/18 02:10	1.0974017823612632	95415	2107	20638	2954930
18/07/18 01:20	18/07/18 02:20	1.0372803883048693	93509	-1906	20628	3062533
18/07/18 01:30	18/07/18 02:30	1.0705607426506334	92559	-950	19800	2943557
18/07/18 01:40	18/07/18 02:40	1.1096702836121135	91470	-1089	19610	2715122
18/07/18 01:50	18/07/18 02:50	1.2096302914760775	89853	-1617	20740	2905877
18/07/18 02:00	18/07/18 03:00	1.560205370468456	91001	1148	26689	3128814
18/07/18 02:10	18/07/18 03:10	1.4738216382793619	88502	-2499	26603	2910858
18/07/18 02:20	18/07/18 03:20	1.459944369019481	89269	767	26232	2705288
18/07/18 02:30	18/07/18 03:30	1.4266246230113415	90199	930	27266	2800918
