window_start	window_end	avg_conn_duration	number_of_conn	sum_orig_kbytes	sum_resp_kbytes
25/08/18 11:00	25/08/18 12:00	0.9986875897390831	96697	23453	2533958
25/08/18 11:10	25/08/18 12:10	1.0016995823085022	95707	32318	2436692
25/08/18 11:20	25/08/18 12:20	0.9896291021379666	94529	31697	2414360
25/08/18 11:30	25/08/18 12:30	1.0031647729449287	95021	31796	2438359
25/08/18 11:40	25/08/18 12:40	0.9926811555204366	94277	31620	2444541
25/08/18 11:50	25/08/18 12:50	0.9466098073352877	94802	31445	2543681
25/08/18 12:00	25/08/18 13:00	0.9474102749060198	94967	31726	2474773
25/08/18 12:10	25/08/18 13:10	0.9563327154887968	96063	23070	2500161
25/08/18 12:20	25/08/18 13:20	1.3977729585349015	96539	23814	2614377
25/08/18 12:30	25/08/18 13:30	1.9733738760278958	97288	24738	2493091
25/08/18 12:40	25/08/18 13:40	2.5066319628036897	98343	25089	2592106
25/08/18 12:50	25/08/18 13:50	2.8699916877301375	102927	26016	2522048
25/08/18 13:00	25/08/18 14:00	3.3631650875761148	104275	26193	2508851
25/08/18 13:10	25/08/18 14:10	3.7997097611455755	106006	25903	2507907
25/08/18 13:20	25/08/18 14:20	3.8975803984014346	106847	25842	2440652
25/08/18 13:30	25/08/18 14:30	3.854092460925398	107282	25137	2573116
25/08/18 13:40	25/08/18 14:40	3.808470527803348	108548	73269	2482282
25/08/18 13:50	25/08/18 14:50	3.6095956434776184	121796	76097	2491418
25/08/18 14:00	25/08/18 15:00	3.659572518264391	122862	76451	2476302
25/08/18 14:10	25/08/18 15:10	3.7489523799937943	122652	77221	2531901
25/08/18 14:20	25/08/18 15:20	3.7792250790214923	123536	77458	2582888
25/08/18 14:30	25/08/18 15:30	4.426720690108818	123140	83900	2452203
25/08/18 14:40	25/08/18 15:40	4.079824042998153	121261	35976	2438091
25/08/18 14:50	25/08/18 15:50	3.9794690312605736	106300	33584	2422575
25/08/18 15:00	25/08/18 16:00	3.4576001095925086	102872	32928	2410376
25/08/18 15:10	25/08/18 16:10	2.891738154431212	100582	32164	2527009
25/08/18 15:20	25/08/18 16:20	2.323204198845694	97548	31360	2430877
25/08/18 15:30	25/08/18 16:30	1.4010717372294044	95806	40214	2698557
25/08/18 15:40	25/08/18 16:40	2.377006300588697	95293	40268	2693651
25/08/18 15:50	25/08/18 16:50	2.605093313424764	92657	39451	2910711
25/08/18 16:00	25/08/18 17:00	2.615817015098383	94712	39889	3140826
25/08/18 16:10	25/08/18 17:10	2.62041271904135	95135	39768	3049652
25/08/18 16:20	25/08/18 17:20	2.616241656269623	95508	39670	3020872
25/08/18 16:30	25/08/18 17:30	2.6246766854302748	95273	40183	2983532
25/08/18 16:40	25/08/18 17:40	1.638951216122074	95025	39809	2986370
25/08/18 16:50	25/08/18 17:50	1.6313480114162702	95215	39692	2893129
25/08/18 17:00	25/08/18 18:00	1.7717390957541188	94868	39495	2790750
25/08/18 17:10	25/08/18 18:10	1.82851871974612	93269	40787	2673607
25/08/18 17:20	25/08/18 18:20	2.790377689211663	92600	71231	3158115
25/08/18 17:30	25/08/18 18:30	2.309061962798796	92497	55035	2905388
25/08/18 17:40	25/08/18 18:40	2.3823528961434812	93841	55270	3050507
25/08/18 17:50	25/08/18 18:50	2.2171305814512063	93688	55064	3012265
25/08/18 18:00	25/08/18 19:00	2.0469736953665376	92242	55025	2939506
25/08/18 18:10	25/08/18 19:10	1.9938618134992547	92820	53358	2899090
25/08/18 18:20	25/08/18 19:20	1.1936676124562118	95037	23597	2427183
25/08/18 18:30	25/08/18 19:30	1.2646273074052592	95932	27255	2613609
25/08/18 18:40	25/08/18 19:40	1.1737890926919496	96373	27373	2507703
25/08/18 18:50	25/08/18 19:50	1.1443928591230432	98909	27884	2520375
25/08/18 19:00	25/08/18 20:00	1.1743986921824519	98266	28035	2446699
25/08/18 19:10	25/08/18 20:10	1.1440750765172907	100278	28203	2453128
25/08/18 19:20	25/08/18 20:20	1.0020462456680528	98743	27866	2556746
25/08/18 19:30	25/08/18 20:30	0.9258829211241302	99384	24287	2422997
25/08/18 19:40	25/08/18 20:40	0.9036721020971098	97897	23912	2494315
25/08/18 19:50	25/08/18 20:50	0.9048952203307526	111083	27828	2407081
25/08/18 20:00	25/08/18 21:00	0.8951295002801224	112453	28106	2516559
25/08/18 20:10	25/08/18 21:10	0.9325886686537681	110211	28621	2590564
25/08/18 20:20	25/08/18 21:20	0.9654286970256367	109973	29846	2536720
25/08/18 20:30	25/08/18 21:30	0.9733588511411964	109184	29948	2540017
25/08/18 20:40	25/08/18 21:40	0.9762875080581674	109206	29964	2895126
25/08/18 20:50	25/08/18 21:50	1.013865088471084	97546	26802	3033065
25/08/18 21:00	25/08/18 22:00	0.9912105963206612	97300	26331	3027807
25/08/18 21:10	25/08/18 22:10	0.9788287808620968	98203	25730	3082497
25/08/18 21:20	25/08/18 22:20	0.9908020475950077	99023	25097	3235557
25/08/18 21:30	25/08/18 22:30	0.9879383524398254	98204	25126	3226473
25/08/18 21:40	25/08/18 22:40	0.9892556458503584	99153	25518	2890146
25/08/18 21:50	25/08/18 22:50	1.0705193943681226	95421	27648	3049181
25/08/18 22:00	25/08/18 23:00	1.1189452949404028	96806	29201	3505135
25/08/18 22:10	25/08/18 23:10	1.1028078729608883	96120	29531	3380118
25/08/18 22:20	25/08/18 23:20	1.104873374616143	95738	32230	3210223
25/08/18 22:30	25/08/18 23:30	1.125789954266487	95969	33167	3184415
25/08/18 22:40	25/08/18 23:40	1.1242768811919674	95305	33347	3067878
25/08/18 22:50	25/08/18 23:50	1.048248874918984	95658	30814	2884556
25/08/18 23:00	26/08/18 00:00	1.0984653967500997	94649	29874	2494124
25/08/18 23:10	26/08/18 00:10	1.112402587579973	94251	29594	2891524
25/08/18 23:20	26/08/18 00:20	1.1053455871467615	93704	26605	2845376
25/08/18 23:30	26/08/18 00:30	1.5309104852338717	93728	43805	3122465
25/08/18 23:40	26/08/18 00:40	1.5216986123737002	94119	43249	3630368
25/08/18 23:50	26/08/18 00:50	1.508141083236465	92904	42592	3700772
26/08/18 00:00	26/08/18 01:00	1.4246719711867792	92284	48487	3726278
26/08/18 00:10	26/08/18 01:10	1.4360534531622489	91881	55980	3323962
26/08/18 00:20	26/08/18 01:20	1.4322928460874285	91487	64562	3335540
26/08/18 00:30	26/08/18 01:30	0.9944623544816508	90614	55171	3045066
26/08/18 00:40	26/08/18 01:40	1.001792641306388	90785	65836	2667095
26/08/18 00:50	26/08/18 01:50	1.0116678722733972	94898	76787	2688585
26/08/18 01:00	26/08/18 02:00	1.2036936624274837	94279	74847	2843170
26/08/18 01:10	26/08/18 02:10	1.2293578483865313	95849	75910	2858308
26/08/18 01:20	26/08/18 02:20	1.3702102984849982	96303	87717	2896762
26/08/18 01:30	26/08/18 02:30	1.4205437313245894	97374	82359	3329566
26/08/18 01:40	26/08/18 02:40	1.4341337430248515	98815	84420	3255922
26/08/18 01:50	26/08/18 02:50	1.4401139735509585	112367	87250	3126410
26/08/18 02:00	26/08/18 03:00	1.3343685226610278	115264	83459	2847927
26/08/18 02:10	26/08/18 03:10	1.3460572343358272	114050	75522	2840547
26/08/18 02:20	26/08/18 03:20	1.241557916665943	114011	59424	2794780
26/08/18 02:30	26/08/18 03:30	1.2258485429062735	114587	63073	2501723
26/08/18 02:40	26/08/18 03:40	1.251569086483878	113420	54729	2587651
26/08/18 02:50	26/08/18 03:50	1.2393926703402167	100085	45310	2566621
26/08/18 03:00	26/08/18 04:00	1.23416282140069	97324	45448	2570545
26/08/18 03:10	26/08/18 04:10	1.2477414282352282	96879	45755	2572200
26/08/18 03:20	26/08/18 04:20	1.3060079680380972	96615	42436	2585477
26/08/18 03:30	26/08/18 04:30	1.2874684737086355	96990	35936	2694232
26/08/18 03:40	26/08/18 04:40	1.3410618395343865	97161	33999	2803726
26/08/18 03:50	26/08/18 04:50	1.4854229211024332	93539	35086	2889437
26/08/18 04:00	26/08/18 05:00	1.4760051223572135	93178	34864	2885983
26/08/18 04:10	26/08/18 05:10	1.4620432661599447	93410	34834	3042002
26/08/18 04:20	26/08/18 05:20	1.4115006818565705	95919	36150	3138356
26/08/18 04:30	26/08/18 05:30	1.4337711477258466	95244	36380	2981988
26/08/18 04:40	26/08/18 05:40	1.4211521965736924	95613	38769	2775398
26/08/18 04:50	26/08/18 05:50	1.3326965547210334	95064	33945	2836629
26/08/18 05:00	26/08/18 06:00	1.3357053143571396	95611	33777	2765267
26/08/18 05:10	26/08/18 06:10	1.3323926692784407	95210	33199	2595529
26/08/18 05:20	26/08/18 06:20	1.482480176080854	92219	33842	2530738
26/08/18 05:30	26/08/18 06:30	1.4879970097897885	92239	33566	2510177
26/08/18 05:40	26/08/18 06:40	1.4586986109158067	91024	29514	2539263
26/08/18 05:50	26/08/18 06:50	1.5137635847979254	90014	30452	2376161
26/08/18 06:00	26/08/18 07:00	1.6830312383018307	91510	34829	2578131
26/08/18 06:10	26/08/18 07:10	1.6642373550962724	91930	34958	2594747
26/08/18 06:20	26/08/18 07:20	1.5000460311506492	91844	32167	2547948
26/08/18 06:30	26/08/18 07:30	1.482527063238808	90941	32530	2494112
26/08/18 06:40	26/08/18 07:40	1.4637867470766215	91589	33266	2657790
26/08/18 06:50	26/08/18 07:50	1.3941204929062831	95507	33066	2673101
26/08/18 07:00	26/08/18 08:00	1.2032681453586715	94628	28597	2675976
26/08/18 07:10	26/08/18 08:10	1.2621535301186164	96535	29881	2764968
26/08/18 07:20	26/08/18 08:20	1.2763274155750366	96873	32281	2780211
26/08/18 07:30	26/08/18 08:30	1.480859987949596	97839	37123	2818089
26/08/18 07:40	26/08/18 08:40	1.6356025965716825	98357	37593	2602462
26/08/18 07:50	26/08/18 08:50	1.6969483817127038	113237	41576	2650177
26/08/18 08:00	26/08/18 09:00	1.8727869166856455	114254	43452	2723291
26/08/18 08:10	26/08/18 09:10	1.9798210090246686	114021	45063	2971948
26/08/18 08:20	26/08/18 09:20	2.100086089952612	115194	44111	3105631
26/08/18 08:30	26/08/18 09:30	2.0841365656661086	115501	41071	3097821
26/08/18 08:40	26/08/18 09:40	2.1485154587581015	114871	41061	3160683
26/08/18 08:50	26/08/18 09:50	2.270771474218183	101428	39169	3104127
26/08/18 09:00	26/08/18 10:00	2.2164683357597785	101933	38878	2922745
26/08/18 09:10	26/08/18 10:10	2.2200965287886647	101672	38928	2775936
26/08/18 09:20	26/08/18 10:20	2.210119292223544	101087	79874	3085829
26/08/18 09:30	26/08/18 10:30	2.0584614297788923	99856	77658	3052938
26/08/18 09:40	26/08/18 10:40	1.8975848610302923	98633	77189	2965463
26/08/18 09:50	26/08/18 10:50	1.7590464215873645	95278	74129	3130364
26/08/18 10:00	26/08/18 11:00	1.6240364308653292	93665	73501	3112362
26/08/18 10:10	26/08/18 11:10	1.4522345167643407	93174	71025	3056591
26/08/18 10:20	26/08/18 11:20	1.2790116835347343	92522	28249	2597448
26/08/18 10:30	26/08/18 11:30	1.2398849043671047	92510	30037	2581014
26/08/18 10:40	26/08/18 11:40	1.9383054016180792	92456	52162	2930586
26/08/18 10:50	26/08/18 11:50	1.9625920767975042	91266	52233	2815003
26/08/18 11:00	26/08/18 12:00	1.9481492053040665	90987	51468	2783086
26/08/18 11:10	26/08/18 12:10	1.9240110560628494	90898	50926	2661440
26/08/18 11:20	26/08/18 12:20	1.9260444298511468	91427	51632	2738924
26/08/18 11:30	26/08/18 12:30	1.9035264718782776	91744	62593	2751900
26/08/18 11:40	26/08/18 12:40	1.1177595277470014	92046	39113	2370705
26/08/18 11:50	26/08/18 12:50	1.066712508970568	91856	38393	2331145
26/08/18 12:00	26/08/18 13:00	1.0480980265197728	91856	37927	2299068
26/08/18 12:10	26/08/18 13:10	1.02220558042043	91146	37369	2273362
26/08/18 12:20	26/08/18 13:20	1.032134187667124	91252	36478	2211597
26/08/18 12:30	26/08/18 13:30	1.0073004444214715	91879	22980	2239061
26/08/18 12:40	26/08/18 13:40	0.9983950006260504	92645	22893	2309089
26/08/18 12:50	26/08/18 13:50	0.9906602499451844	95761	24345	2282740
26/08/18 13:00	26/08/18 14:00	0.9768756292352627	95980	24321	2282338
26/08/18 13:10	26/08/18 14:10	0.9831726784000376	97727	24629	2339545
26/08/18 13:20	26/08/18 14:20	0.9256903384872566	97531	25485	2318354
26/08/18 13:30	26/08/18 14:30	0.962471182572619	98328	26428	2417615
26/08/18 13:40	26/08/18 14:40	0.9924609018231986	97905	26277	2412885
26/08/18 13:50	26/08/18 14:50	1.124518581637073	110832	28546	2365678
26/08/18 14:00	26/08/18 15:00	1.1737147460269919	113453	28951	2358528
26/08/18 14:10	26/08/18 15:10	1.2253041075054771	111492	28878	2363699
26/08/18 14:20	26/08/18 15:20	1.279829834181397	111628	29634	2377293
26/08/18 14:30	26/08/18 15:30	1.3008314232175986	110735	29153	2371894
26/08/18 14:40	26/08/18 15:40	1.2881860696191165	110688	28878	2364932
26/08/18 14:50	26/08/18 15:50	1.2069934189156508	99008	25785	2352937
26/08/18 15:00	26/08/18 16:00	1.1971056945030458	96708	26505	2346186
26/08/18 15:10	26/08/18 16:10	1.2185290661011283	98077	31050	2289324
26/08/18 15:20	26/08/18 16:20	1.2077665615822881	99704	29496	2386620
26/08/18 15:30	26/08/18 16:30	1.2758920604332675	99432	31854	2267715
26/08/18 15:40	26/08/18 16:40	1.3751433604591974	100089	32474	2338127
26/08/18 15:50	26/08/18 16:50	1.4463430287787666	96877	31965	2340949
26/08/18 16:00	26/08/18 17:00	1.4530899440116	97288	30602	2349950
26/08/18 16:10	26/08/18 17:10	1.4485735984074977	96954	26354	2432544
26/08/18 16:20	26/08/18 17:20	1.4738786921764302	95519	26417	2353525
26/08/18 16:30	26/08/18 17:30	1.4328375584049484	96122	24328	2441307
26/08/18 16:40	26/08/18 17:40	1.3431570258423264	96044	24158	2340365
26/08/18 16:50	26/08/18 17:50	1.3393297735010268	94698	24053	2319696
26/08/18 17:00	26/08/18 18:00	1.347544194575411	93537	25020	2324008
26/08/18 17:10	26/08/18 18:10	1.280584065685347	93887	24943	2324843
26/08/18 17:20	26/08/18 18:20	1.2381154105904022	94123	24861	2414257
26/08/18 17:30	26/08/18 18:30	1.2209927304192605	93523	24088	2347070
26/08/18 17:40	26/08/18 18:40	1.2199651856295897	92593	24633	2329048
26/08/18 17:50	26/08/18 18:50	1.1997628057628373	91934	24682	2331673
26/08/18 18:00	26/08/18 19:00	1.6779008057965457	92676	41446	2609773
26/08/18 18:10	26/08/18 19:10	1.6821312230115375	92345	42464	2639530
26/08/18 18:20	26/08/18 19:20	1.7064478791166053	92461	43533	2642083
26/08/18 18:30	26/08/18 19:30	1.685734292968674	92614	43506	2595957
26/08/18 18:40	26/08/18 19:40	1.6973865984007481	93043	42570	2594169
26/08/18 18:50	26/08/18 19:50	1.660899544514237	96486	43302	2623344
26/08/18 19:00	26/08/18 20:00	1.2955652314711212	95567	40544	2318274
26/08/18 19:10	26/08/18 20:10	1.2895860894793167	96391	40808	2346785
26/08/18 19:20	26/08/18 20:20	1.3567231575588237	95888	40366	2291651
26/08/18 19:30	26/08/18 20:30	1.3392434125934718	95891	40712	2316952
26/08/18 19:40	26/08/18 20:40	1.3352256493353674	95992	43215	2308626
26/08/18 19:50	26/08/18 20:50	1.2536439032913933	109194	45165	2291641
26/08/18 20:00	26/08/18 21:00	1.1410600991158812	110618	30766	2318169
26/08/18 20:10	26/08/18 21:10	1.2012894829353302	110257	30668	2302419
26/08/18 20:20	26/08/18 21:20	1.2620722723959044	111382	34053	2382536
26/08/18 20:30	26/08/18 21:30	1.2918915636732409	111444	34040	2395127
26/08/18 20:40	26/08/18 21:40	1.276098427679628	110370	31978	2391462
26/08/18 20:50	26/08/18 21:50	1.3484174466446792	97919	29725	2371418
26/08/18 21:00	26/08/18 22:00	1.3534434347624822	97191	32617	2369280
26/08/18 21:10	26/08/18 22:10	1.3000787941903733	96667	31065	2347009
26/08/18 21:20	26/08/18 22:20	1.1499121140538668	96735	26877	2354266
26/08/18 21:30	26/08/18 22:30	2.0724202706586095	95626	56158	2766355
26/08/18 21:40	26/08/18 22:40	2.0691636602622943	95924	55868	2759451
26/08/18 21:50	26/08/18 22:50	2.173850403037669	93098	57172	2780655
26/08/18 22:00	26/08/18 23:00	2.201185814846635	93139	53987	2897047
26/08/18 22:10	26/08/18 23:10	2.196647079702336	93661	55391	2922259
26/08/18 22:20	26/08/18 23:20	2.1953525979610253	93282	56194	2796032
26/08/18 22:30	26/08/18 23:30	1.2458684846365797	94380	27121	2331466
26/08/18 22:40	26/08/18 23:40	1.304094951603698	94594	29380	2373254
26/08/18 22:50	26/08/18 23:50	1.2958009841345675	94230	28308	2380388
26/08/18 23:00	27/08/18 00:00	1.276499375218725	94870	28184	2354961
26/08/18 23:10	27/08/18 00:10	1.2909835659684417	94477	27473	2374836
26/08/18 23:20	27/08/18 00:20	1.3511591958846452	93795	26980	2341923
26/08/18 23:30	27/08/18 00:30	1.3989744651994507	92556	27239	2360933
26/08/18 23:40	27/08/18 00:40	1.382471950135556	91849	25085	2331903
26/08/18 23:50	27/08/18 00:50	1.3726710646977711	91286	24639	2403608
27/08/18 00:00	27/08/18 01:00	1.3956321528428781	90472	25140	2339099
27/08/18 00:10	27/08/18 01:10	1.3901668528790823	90932	24824	2335104
27/08/18 00:20	27/08/18 01:20	1.3340916697939993	90919	24380	2373384
27/08/18 00:30	27/08/18 01:30	1.3142678283698523	91703	24076	2364645
27/08/18 00:40	27/08/18 01:40	1.315827015054843	92462	25408	2355520
27/08/18 00:50	27/08/18 01:50	1.2816724944618854	94978	26707	2305079
27/08/18 01:00	27/08/18 02:00	1.303795634040328	95240	29793	2431564
27/08/18 01:10	27/08/18 02:10	1.3306752117021685	96683	31242	2379040
27/08/18 01:20	27/08/18 02:20	1.3561071850040414	96706	33027	2355596
27/08/18 01:30	27/08/18 02:30	1.3275745551597042	95994	32589	2342979
27/08/18 01:40	27/08/18 02:40	1.300895978959823	96387	31116	2450700
27/08/18 01:50	27/08/18 02:50	1.291161329161347	111857	32647	2428323
27/08/18 02:00	27/08/18 03:00	1.259470674582054	113829	29183	2484549
27/08/18 02:10	27/08/18 03:10	1.2533958663889317	112094	28831	2419739
27/08/18 02:20	27/08/18 03:20	1.246247069170076	111768	27275	2407511
27/08/18 02:30	27/08/18 03:30	1.2963095388826242	111618	28713	2437473
27/08/18 02:40	27/08/18 03:40	1.4430784016192937	111160	34005	2441128
27/08/18 02:50	27/08/18 03:50	1.4868368336895301	98262	31206	2529539
27/08/18 03:00	27/08/18 04:00	1.467302926664334	96856	31458	2342225
27/08/18 03:10	27/08/18 04:10	1.429099536208362	96718	30514	2411109
27/08/18 03:20	27/08/18 04:20	1.5770981474876813	96564	30300	2397412
27/08/18 03:30	27/08/18 04:30	1.4969630960232652	97341	29023	2376192
27/08/18 03:40	27/08/18 04:40	1.329637512364698	97091	23772	2345650
27/08/18 03:50	27/08/18 04:50	1.362668203174412	93939	24776	2338210
27/08/18 04:00	27/08/18 05:00	1.4024535074965987	93776	24965	2338357
27/08/18 04:10	27/08/18 05:10	1.4224268472443378	94877	25805	2378087
27/08/18 04:20	27/08/18 05:20	1.2453963568866153	96448	26261	2426978
27/08/18 04:30	27/08/18 05:30	1.2810962230478258	96226	26654	2428041
27/08/18 04:40	27/08/18 05:40	1.2876220845600468	96464	29893	2447011
27/08/18 04:50	27/08/18 05:50	1.2592807148398435	95904	28879	2439006
27/08/18 05:00	27/08/18 06:00	1.2693874885995537	96312	29301	2448486
27/08/18 05:10	27/08/18 06:10	1.270014209678271	95327	28282	2423424
27/08/18 05:20	27/08/18 06:20	1.3176135619473786	94548	28381	2403533
27/08/18 05:30	27/08/18 06:30	1.3331145723794287	94502	28478	2394658
27/08/18 05:40	27/08/18 06:40	1.3502872118234952	95268	25189	2411649
27/08/18 05:50	27/08/18 06:50	1.3546798741262585	93419	24977	2324016
27/08/18 06:00	27/08/18 07:00	1.3260712442335765	92735	27716	2332071
27/08/18 06:10	27/08/18 07:10	1.805010405612081	91802	29282	2251829
27/08/18 06:20	27/08/18 07:20	1.7960539217884497	91163	31521	2324135
27/08/18 06:30	27/08/18 07:30	1.782301313038746	91880	30789	2325674
27/08/18 06:40	27/08/18 07:40	1.7786298605193966	91260	31262	2331659
27/08/18 06:50	27/08/18 07:50	1.7242173371854002	95360	31809	2349257
27/08/18 07:00	27/08/18 08:00	1.7519583353407788	95810	28480	2309833
27/08/18 07:10	27/08/18 08:10	1.2912990363539538	97596	26893	2345227
27/08/18 07:20	27/08/18 08:20	1.293979308536589	97580	24330	2287565
27/08/18 07:30	27/08/18 08:30	1.648371799060404	97701	35415	2601164
27/08/18 07:40	27/08/18 08:40	1.6308744392325054	97980	35849	2559046
27/08/18 07:50	27/08/18 08:50	1.5444521302967709	110256	39125	2573108
27/08/18 08:00	27/08/18 09:00	1.8206051433100447	111032	40472	2548642
27/08/18 08:10	27/08/18 09:10	1.8387951753116432	109582	40392	2590666
27/08/18 08:20	27/08/18 09:20	1.837307537482599	109144	40918	2553724
27/08/18 08:30	27/08/18 09:30	1.5179748593257878	108570	30253	2360920
27/08/18 08:40	27/08/18 09:40	1.5328643392631158	108998	30075	2321967
27/08/18 08:50	27/08/18 09:50	1.600782680279922	95887	26623	2271904
27/08/18 09:00	27/08/18 10:00	1.2654624773776795	95503	26419	2331455
27/08/18 09:10	27/08/18 10:10	1.2374095110143322	95285	26324	2333303
27/08/18 09:20	27/08/18 10:20	1.2269958661741562	96917	25680	2439140
27/08/18 09:30	27/08/18 10:30	1.8609618259143454	97475	38539	2531913
27/08/18 09:40	27/08/18 10:40	1.8509198403313123	97433	41752	2512614
27/08/18 09:50	27/08/18 10:50	1.9026363802571429	95204	41472	2526787
27/08/18 10:00	27/08/18 11:00	1.9310573668926287	93973	41396	2498917
27/08/18 10:10	27/08/18 11:10	1.953815313858877	95116	42405	2465902
27/08/18 10:20	27/08/18 11:20	1.9474988182101838	96177	59250	2504497
27/08/18 10:30	27/08/18 11:30	1.2713025386998607	96189	46135	2304237
27/08/18 10:40	27/08/18 11:40	1.714306412464578	95984	53238	2472252
27/08/18 10:50	27/08/18 11:50	1.7126810080616783	96630	53543	2498381
27/08/18 11:00	27/08/18 12:00	1.7367173237774223	97601	53422	2484295
27/08/18 11:10	27/08/18 12:10	1.9861258262571917	99607	419790	2436840
27/08/18 11:20	27/08/18 12:20	2.1920974272589193	100679	1623881	2440869
27/08/18 11:30	27/08/18 12:30	2.425496404078236	102839	1779892	2491277
27/08/18 11:40	27/08/18 12:40	2.1779752430172263	105581	1769649	2479991
27/08/18 11:50	27/08/18 12:50	4.746586392574321	105040	1769787	2466958
27/08/18 12:00	27/08/18 13:00	4.745007835201639	104376	1769177	2475586
27/08/18 12:10	27/08/18 13:10	4.702234650426273	101947	1404319	2504556
27/08/18 12:20	27/08/18 13:20	4.565484975174372	100541	184512	2535214
27/08/18 12:30	27/08/18 13:30	4.3805887005221615	99984	55790	10413239
27/08/18 12:40	27/08/18 13:40	4.212890633082999	98371	55363	10372584
27/08/18 12:50	27/08/18 13:50	1.6869162474845567	105150	65639	10540131
27/08/18 13:00	27/08/18 14:00	1.676101623808818	105776	66011	10540201
27/08/18 13:10	27/08/18 14:10	1.6640532261781311	107968	69287	10594841
27/08/18 13:20	27/08/18 14:20	1.6523440982875643	108091	69568	10596003
27/08/18 13:30	27/08/18 14:30	1.6661278643930666	108667	42893	2749542
27/08/18 13:40	27/08/18 14:40	1.7031116487657239	108281	43921	2739109
27/08/18 13:50	27/08/18 14:50	1.4414804750279406	128904	39504	2643029
27/08/18 14:00	27/08/18 15:00	1.4364371232719713	133461	39705	2715044
27/08/18 14:10	27/08/18 15:10	1.3563352602142655	132364	34365	2743004
27/08/18 14:20	27/08/18 15:20	1.3428173608240492	131693	34655	2685848
27/08/18 14:30	27/08/18 15:30	1.4760204994993724	130833	35115	2675115
27/08/18 14:40	27/08/18 15:40	1.8846271695536054	131339	49062	2801350
27/08/18 14:50	27/08/18 15:50	1.9865544688098176	112327	47638	2774806
27/08/18 15:00	27/08/18 16:00	2.0027710996837853	108152	46878	2814605
27/08/18 15:10	27/08/18 16:10	1.9658137021670699	109088	47911	2723090
27/08/18 15:20	27/08/18 16:20	1.951339097468282	109451	46317	2739061
27/08/18 15:30	27/08/18 16:30	1.7920491362179647	108275	45393	2668280
27/08/18 15:40	27/08/18 16:40	1.7555660013465912	107680	43542	2643376
27/08/18 15:50	27/08/18 16:50	1.8162622714956158	101858	39671	2618023
27/08/18 16:00	27/08/18 17:00	1.768961947468289	102243	39430	2631870
27/08/18 16:10	27/08/18 17:10	1.7630855366218423	102316	38959	2799840
27/08/18 16:20	27/08/18 17:20	1.7988963859625324	102896	40300	2689373
27/08/18 16:30	27/08/18 17:30	1.770069000453509	103638	41540	2721776
27/08/18 16:40	27/08/18 17:40	1.363714560430799	103995	28754	2577582
27/08/18 16:50	27/08/18 17:50	1.3461005053397743	103188	28779	2696727
27/08/18 17:00	27/08/18 18:00	1.419855499808543	104458	29535	2714506
27/08/18 17:10	27/08/18 18:10	1.4747869394495512	103550	29476	2537606
27/08/18 17:20	27/08/18 18:20	1.5301042865790853	101759	31766	2965097
27/08/18 17:30	27/08/18 18:30	1.5780026557948656	101547	32087	2992353
27/08/18 17:40	27/08/18 18:40	1.5196278742627736	102070	32273	3064416
27/08/18 17:50	27/08/18 18:50	1.805371866635262	101841	32073	2985628
27/08/18 18:00	27/08/18 19:00	1.8866041026123859	99335	149772	49033607
27/08/18 18:10	27/08/18 19:10	2.141827010031477	97892	148915	49016861
27/08/18 18:20	27/08/18 19:20	2.3841993253743454	98840	145580	48712758
27/08/18 18:30	27/08/18 19:30	2.4315338253529593	100935	144707	48661871
27/08/18 18:40	27/08/18 19:40	2.4464236446847	101189	144230	48938487
27/08/18 18:50	27/08/18 19:50	4.945941856624119	105743	156861	48884226
27/08/18 19:00	27/08/18 20:00	4.987536548629392	107466	38420	2843467
27/08/18 19:10	27/08/18 20:10	4.884364460258992	111761	39504	2846007
27/08/18 19:20	27/08/18 20:20	4.754494347821532	113564	39693	2836797
27/08/18 19:30	27/08/18 20:30	4.901055308473266	112590	38751	2845531
27/08/18 19:40	27/08/18 20:40	5.120057712986281	112465	38376	2434392
27/08/18 19:50	27/08/18 20:50	2.575407356471689	126644	29158	2450416
27/08/18 20:00	27/08/18 21:00	2.643691650854256	128886	29393	2401186
27/08/18 20:10	27/08/18 21:10	6.731878011123612	126398	29116	2432863
27/08/18 20:20	27/08/18 21:20	7.06673494279079	126151	30718	2361148
27/08/18 20:30	27/08/18 21:30	7.28237533684028	126701	31706	2488043
27/08/18 20:40	27/08/18 21:40	7.536496318302589	126474	33243	2540617
27/08/18 20:50	27/08/18 21:50	8.688003184651901	111258	30698	2536575
27/08/18 21:00	27/08/18 22:00	9.14536745652657	108388	32919	2454281
27/08/18 21:10	27/08/18 22:10	4.643422480915519	108832	36059	2525370
27/08/18 21:20	27/08/18 22:20	4.708292883827734	108847	35745	2514478
27/08/18 21:30	27/08/18 22:30	4.8584682503966246	108408	35752	2391581
27/08/18 21:40	27/08/18 22:40	4.805277008579645	108862	34951	2476371
27/08/18 21:50	27/08/18 22:50	4.850579353880005	106262	34013	2473474
27/08/18 22:00	27/08/18 23:00	4.815967134758292	106153	31626	2447883
27/08/18 22:10	27/08/18 23:10	4.82649745434038	105520	28351	2315707
27/08/18 22:20	27/08/18 23:20	4.629660880550697	105099	27432	2288078
27/08/18 22:30	27/08/18 23:30	4.492329709980406	106248	29987	2429270
27/08/18 22:40	27/08/18 23:40	4.484527309539478	107731	30508	2331294
27/08/18 22:50	27/08/18 23:50	4.467918194777555	108647	30982	2439455
